CustomerID,Max_InvoiceDate,CountDistinct(InvoiceDate),AVG(Revenue),Recency,Frequency,Monetary,RFM_Score
15756,40825.56,4,2.76,3,3,1,331
15757,40821.51,2,15.88,3,2,3,323
15758,40862.45,1,22.81,4,0,4,404
15759,40668.63,3,36.15,1,3,5,135
15762,40821.68,2,15.78,3,2,3,323
15763,40855.41,3,16.65,3,3,3,333
15764,40805.68,10,17.26,2,5,3,253
15766,40822.71,1,28.64,3,0,5,305
15768,40771.45,4,23.03,2,3,4,234
15769,40879.58,28,379.55,5,5,5,555
15773,40881.53,1,63.57,5,0,5,505
15774,40818.50,1,10.83,3,0,2,302
15775,40641.54,1,14.99,1,0,2,102
15776,40753.57,1,13.42,2,0,2,202
15777,40645.70,5,46.44,1,4,5,145
15780,40703.50,3,16.39,1,3,3,133
15781,40861.62,4,15.88,4,3,3,433
15782,40877.45,4,58.95,5,3,5,535
15783,40876.41,1,17.59,5,0,3,503
15785,40857.51,8,26.48,4,5,4,454
15786,40843.45,5,17.28,3,4,3,343
15787,40860.62,3,4.64,4,3,1,431
15789,40528.61,1,14.05,1,0,2,102
15790,40876.62,1,6.43,5,0,1,501
15791,40843.43,3,21.11,3,3,4,334
15793,40877.63,4,73.00,5,3,5,535
15795,40737.45,1,14.52,2,0,2,202
15796,40885.83,10,20.34,5,5,4,554
15797,40773.71,4,275.93,2,3,5,235
15799,40811.53,3,9.02,2,3,2,232
15800,40779.60,2,5.87,2,2,1,221
15801,40840.58,4,15.10,3,3,2,332
15802,40744.49,3,-150.47,2,3,1,231
15803,40835.62,1,51.98,3,0,5,305
15804,40886.52,19,15.01,5,5,2,552
15805,40863.69,20,17.75,4,5,3,453
15806,40840.61,3,25.31,3,3,4,334
15807,40836.59,3,18.83,3,3,3,333
15808,40580.61,5,18.48,1,4,3,143
15809,40851.50,6,9.86,3,4,2,342
15810,40808.40,6,10.23,2,4,2,242
15811,40869.65,9,15.62,4,5,3,453
15812,40779.60,5,43.93,2,4,5,245
15813,40679.34,2,32.60,1,2,5,125
15814,40883.63,6,24.90,5,4,4,544
15815,40823.53,5,42.87,3,4,5,345
15819,40837.62,4,15.49,3,3,2,332
15820,40567.50,1,12.18,1,0,2,102
15821,40842.66,2,9.21,3,2,2,322
15822,40883.62,2,26.83,5,2,4,524
15823,40549.54,2,-49.88,1,2,1,121
15825,40714.56,1,26.65,2,0,4,204
15826,40835.56,4,23.90,3,3,4,334
15827,40813.65,19,12.70,2,5,2,252
15829,40787.70,2,12.47,2,2,2,222
15830,40857.57,2,13.36,4,2,2,422
15831,40828.55,4,11.79,3,3,2,332
15832,40632.65,1,15.50,1,0,2,102
15834,40816.61,6,8.12,3,4,1,341
15835,40842.66,4,19.08,3,3,4,334
15836,40841.65,2,9.79,3,2,2,322
15837,40822.38,1,16.33,3,0,3,303
15838,40875.58,21,197.34,5,5,5,555
15839,40861.56,5,15.70,4,4,3,443
15840,40828.38,3,12.35,3,3,2,332
15841,40822.77,6,24.18,3,4,4,344
15843,40583.43,1,14.87,1,0,2,102
15844,40840.64,1,11.89,3,0,2,302
15845,40869.40,10,26.63,4,5,4,454
15847,40848.61,2,17.69,3,2,3,323
15850,40867.59,2,2.57,4,2,1,421
15852,40700.47,2,7.31,1,2,1,121
15853,40835.44,1,3.69,3,0,1,301
15854,40882.57,11,21.39,5,5,4,554
15855,40750.43,5,8.90,2,4,1,241
15856,40882.71,30,24.93,5,5,4,554
15857,40868.51,1,21.21,4,0,4,404
15858,40871.53,5,7.59,4,4,1,441
15860,40846.48,8,6.88,3,5,1,351
15861,40874.67,10,5.83,4,5,1,451
15862,40878.56,4,5.67,5,3,1,531
15863,40861.53,2,3.82,4,2,1,421
15864,40864.56,8,73.74,4,5,5,455
15865,40846.53,3,22.38,3,3,4,334
15866,40785.59,1,5.12,2,0,1,201
15867,40881.57,16,8.23,5,5,1,551
15869,40609.72,2,9.98,1,2,2,122
15870,40854.46,1,4.75,3,0,1,301
15872,40872.50,2,2.93,4,2,1,421
15874,40823.54,9,31.61,3,5,5,355
15877,40885.50,3,3.78,5,3,1,531
15880,40517.55,2,3.43,1,2,1,121
15881,40574.71,8,13.70,1,5,2,152
15882,40688.48,4,22.45,1,3,4,134
15883,40884.71,2,7.97,5,2,1,521
15885,40794.45,3,21.08,2,3,4,234
15886,40826.60,1,15.09,3,0,2,302
15888,40807.41,2,10.09,2,2,2,222
15889,40730.47,2,4.94,2,2,1,221
15891,40660.52,1,8.53,1,0,1,101
15894,40633.58,2,6.98,1,2,1,121
15895,40737.44,1,16.29,2,0,3,203
15897,40692.58,2,9.48,1,2,2,122
15898,40885.64,6,16.23,5,4,3,543
15899,40518.44,1,14.06,1,0,2,102
15900,40863.51,1,7.18,4,0,1,401
15901,40870.53,3,3.18,4,3,1,431
15903,40877.34,8,68.35,5,5,5,555
15904,40878.62,1,5.49,5,0,1,501
15906,40867.52,8,10.08,4,5,2,452
15907,40883.51,3,3.91,5,3,1,531
15909,40713.44,1,27.42,2,0,5,205
15910,40886.45,8,4.62,5,5,1,551
15912,40708.60,2,13.93,1,2,2,122
15916,40870.57,10,9.36,4,5,2,452
15917,40639.44,1,10.26,1,0,2,102
15918,40696.49,2,8.36,1,2,1,121
15919,40867.48,2,4.32,4,2,1,421
15920,40732.65,4,2.79,2,3,1,231
15921,40714.46,1,13.46,2,0,2,202
15922,40514.55,2,30.30,1,2,5,125
15923,40514.51,1,6.05,1,0,1,101
15925,40692.65,1,17.26,1,0,3,103
15930,40819.62,1,20.32,3,0,4,304
15932,40882.72,11,20.69,5,5,4,554
15933,40865.55,3,14.97,4,3,2,432
15935,40647.56,2,34.74,1,2,5,125
15937,40822.66,1,20.76,3,0,4,304
15938,40774.54,5,22.48,2,4,4,244
15939,40797.48,16,79.25,2,5,5,255
15940,40575.68,2,35.80,1,2,5,125
15942,40753.38,1,24.10,2,0,4,204
15944,40610.44,1,54.18,1,0,5,105
15945,40521.55,1,90.50,1,0,5,105
15947,40804.45,1,58.90,2,0,5,205
15948,40878.65,2,15.92,5,2,3,523
15949,40870.38,2,19.20,4,2,4,424
15950,40885.44,5,16.99,5,4,3,543
15951,40885.79,3,15.57,5,3,3,533
15952,40853.47,4,9.25,3,3,2,332
15953,40871.65,10,16.00,4,5,3,453
15955,40862.59,14,23.73,4,5,4,454
15957,40855.51,1,10.21,3,0,2,302
15958,40812.57,1,14.91,2,0,2,202
15963,40867.48,2,16.81,4,2,3,423
15965,40869.70,4,7.29,4,3,1,431
15967,40863.65,2,4.92,4,2,1,421
15969,40884.46,4,27.76,5,3,5,535
15970,40583.51,1,28.55,1,0,5,105
15971,40869.53,12,120.00,4,5,5,455
15973,40651.40,3,16.63,1,3,3,133
15974,40847.55,8,19.37,3,5,4,354
15975,40802.56,1,15.46,2,0,2,202
15976,40721.54,2,4.45,2,2,1,221
15977,40869.56,2,16.23,4,2,3,423
15978,40809.64,1,22.42,2,0,4,204
15980,40798.40,3,55.79,2,3,5,235
15981,40862.33,8,35.14,4,5,5,455
15983,40864.73,4,13.08,4,3,2,432
15984,40884.51,11,10.31,5,5,2,552
15985,40763.69,3,30.88,2,3,5,235
15986,40856.64,1,12.01,4,0,2,402
15987,40874.65,7,11.14,4,4,2,442
15988,40867.56,1,6.03,4,0,1,401
15990,40842.67,2,15.23,3,2,2,322
15992,40883.46,1,14.00,5,0,2,502
15993,40878.45,10,4.96,5,5,1,551
15994,40832.52,1,12.20,3,0,2,302
15996,40798.63,7,7.94,2,4,1,241
15998,40850.53,6,6.06,3,4,1,341
16000,40884.51,3,1377.08,5,3,5,535
16003,40857.41,5,26.56,4,4,4,444
16005,40874.57,4,2.88,4,3,1,431
16006,40675.55,1,12.68,1,0,2,102
16007,40839.46,4,4.43,3,3,1,331
16008,40863.44,3,14.51,4,3,2,432
16009,40864.70,4,11.86,4,3,2,432
16010,40641.43,3,4.97,1,3,1,131
16011,40878.69,16,15.97,5,5,3,553
16012,40851.56,3,15.06,3,3,2,332
16013,40883.44,51,253.58,5,5,5,555
16014,40851.47,4,4.52,3,3,1,331
16015,40883.46,4,3.77,5,3,1,531
16016,40883.61,10,6.37,5,5,1,551
16017,40839.54,1,6.62,3,0,1,301
16018,40847.59,2,14.60,3,2,2,322
16019,40885.42,10,22.25,5,5,4,554
16020,40870.47,2,18.50,4,2,3,423
16022,40626.55,1,8.49,1,0,1,101
16023,40840.69,3,7.13,3,3,1,331
16024,40874.56,1,3.98,4,0,1,401
16025,40857.49,1,15.70,4,0,3,403
16026,40843.58,1,7.38,3,0,1,301
16027,40795.45,7,50.12,2,4,5,245
16029,40848.44,73,253.92,3,5,5,355
16030,40577.48,1,11.42,1,0,2,102
16031,40794.55,2,5.49,2,2,1,221
16033,40881.53,27,7.58,5,5,1,551
16034,40690.68,3,19.90,1,3,4,134
16036,40799.62,2,13.80,2,2,2,222
16037,40617.38,3,21.92,1,3,4,134
16038,40879.53,4,16.23,5,3,3,533
16040,40821.57,3,20.21,3,3,4,334
16041,40856.52,3,527.73,4,3,5,435
16042,40864.74,7,16.18,4,4,3,443
16043,40849.53,4,19.85,3,3,4,334
16045,40767.53,4,16.15,2,3,3,233
16048,40801.43,3,27.08,2,3,4,234
16049,40846.55,3,3.57,3,3,1,331
16050,40713.49,1,13.79,2,0,2,202
16052,40832.63,1,10.65,3,0,2,302
16053,40854.47,2,18.00,3,2,3,323
16054,40741.55,1,11.20,2,0,2,202
16055,40666.39,1,16.85,1,0,3,103
16056,40841.64,1,9.86,3,0,2,302
16057,40882.69,9,16.20,5,5,3,553
16059,40821.41,6,8.16,3,4,1,341
16061,40617.61,1,-29.95,1,0,1,101
16062,40877.51,4,18.03,5,3,3,533
16063,40626.62,2,14.58,1,2,2,122
16065,40521.54,1,5.03,1,0,1,101
16066,40870.50,5,14.92,4,4,2,442
16070,40864.66,2,25.82,4,2,4,424
16071,40842.47,1,15.54,3,0,3,303
16072,40598.61,1,25.41,1,0,4,104
16073,40595.52,2,47.18,1,2,5,125
16076,40883.62,11,16.59,5,5,3,553
16078,40603.41,1,79.20,1,0,5,105
16079,40870.53,3,64.38,4,3,5,435
16080,40805.45,3,16.05,2,3,3,233
16081,40830.55,5,12.37,3,4,2,342
16083,40786.45,2,42.50,2,2,5,225
16084,40587.67,1,11.48,1,0,2,102
16085,40863.56,5,5.88,4,4,1,441
16086,40827.55,6,27.98,3,4,5,345
16091,40732.36,2,17.50,2,2,3,223
16092,40788.49,5,15.56,2,4,3,243
16093,40780.46,1,17.00,2,0,3,203
16094,40875.53,5,15.55,4,4,3,443
16096,40622.57,1,26.72,1,0,4,104
16097,40646.57,1,18.51,1,0,3,103
16098,40799.42,8,29.93,2,5,5,255
16099,40836.55,3,18.77,3,3,3,333
16101,40877.70,3,15.38,5,3,2,532
16102,40844.55,3,32.32,3,3,5,335
16103,40879.59,6,29.78,5,4,5,545
16104,40825.43,1,10.43,3,0,2,302
16105,40638.43,1,25.92,1,0,4,104
16106,40821.44,1,18.06,3,0,3,303
16107,40869.40,7,103.36,4,4,5,445
16108,40802.49,2,16.66,2,2,3,223
16109,40668.39,2,33.99,1,2,5,125
16110,40841.61,3,3.86,3,3,1,331
16112,40743.60,4,12.23,2,3,2,232
16113,40703.68,1,5.38,1,0,1,101
16114,40716.43,1,16.97,2,0,3,203
16115,40877.48,8,5.95,5,5,1,551
16116,40681.39,2,16.94,1,2,3,123
16117,40697.49,1,7.74,1,0,1,101
16119,40878.63,2,26.46,5,2,4,524
16120,40827.60,5,40.44,3,4,5,345
16121,40829.54,2,4.14,3,2,1,321
16122,40813.65,4,18.01,2,3,3,233
16123,40835.39,1,19.24,3,0,4,304
16124,40570.67,2,11.70,1,2,2,122
16125,40519.66,1,22.26,1,0,4,104
16126,40857.67,4,53.74,4,3,5,435
16127,40847.58,1,16.41,3,0,3,303
16128,40869.47,5,21.13,4,4,4,444
16131,40835.50,5,44.96,3,4,5,345
16133,40883.48,46,39.50,5,5,5,555
16134,40865.42,3,15.89,4,3,3,433
16135,40624.52,1,24.65,1,0,4,104
16136,40827.38,3,19.17,3,3,4,334
16138,40518.63,1,-7.95,1,0,1,101
16139,40868.36,3,20.50,4,3,4,434
16140,40834.46,4,20.02,3,3,4,334
16141,40798.55,1,20.68,2,0,4,204
16142,40637.43,1,14.47,1,0,2,102
16143,40883.59,7,20.51,5,4,4,544
16144,40640.42,1,175.20,1,0,5,105
16145,40878.44,18,15.88,5,5,3,553
16146,40729.60,3,25.31,2,3,4,234
16147,40753.41,1,17.05,2,0,3,203
16148,40590.58,1,76.32,1,0,5,105
16149,40882.48,2,15.58,5,2,3,523
16150,40848.40,11,14.16,3,5,2,352
16152,40618.41,1,63.07,1,0,5,105
16153,40837.45,5,20.50,3,4,4,344
16156,40878.53,13,21.86,5,5,4,554
16157,40871.49,4,33.91,4,3,5,435
16159,40605.52,1,24.87,1,0,4,104
16160,40822.77,4,45.88,3,3,5,335
16161,40885.51,25,10.75,5,5,2,552
16162,40634.63,1,18.70,1,0,3,103
16163,40661.82,3,142.77,1,3,5,135
16164,40869.63,4,22.93,4,3,4,434
16168,40876.53,27,38.65,5,5,5,555
16169,40878.64,4,21.45,5,3,4,534
16170,40836.35,7,14.81,3,4,2,342
16171,40827.62,1,24.40,3,0,4,304
16172,40791.56,4,16.52,2,3,3,233
16173,40871.45,7,16.17,4,4,3,443
16174,40760.56,3,43.89,2,3,5,235
16175,40792.61,4,17.89,2,3,3,233
16177,40836.54,1,22.13,3,0,4,304
16178,40748.67,1,24.74,2,0,4,204
16179,40826.40,1,19.62,3,0,4,304
16180,40786.69,10,58.05,2,5,5,255
16181,40813.57,1,27.78,2,0,5,205
16182,40814.56,4,236.34,2,3,5,235
16183,40819.62,1,22.58,3,0,4,304
16184,40822.74,7,25.12,3,4,4,344
16185,40870.40,2,17.08,4,2,3,423
16186,40864.53,13,18.38,4,5,3,453
16187,40855.41,17,23.03,3,5,4,354
16188,40842.51,4,14.65,3,3,2,332
16189,40871.49,2,19.59,4,2,4,424
16190,40846.67,1,35.85,3,0,5,305
16191,40884.48,25,32.54,5,5,5,555
16193,40650.49,1,16.55,1,0,3,103
16198,40811.62,1,26.71,2,0,4,204
16200,40882.61,2,6.21,5,2,1,521
16201,40883.67,5,15.84,5,4,3,543
16202,40526.45,1,20.29,1,0,4,104
16203,40828.52,5,16.37,3,4,3,343
16204,40863.57,1,7.68,4,0,1,401
16205,40856.40,4,7.77,4,3,1,431
16206,40832.45,4,8.52,3,3,1,331
16207,40861.58,1,20.76,4,0,4,404
16208,40842.48,2,10.06,3,2,2,322
16209,40798.50,5,49.19,2,4,5,245
16210,40885.53,18,171.43,5,5,5,555
16211,40805.68,2,22.62,2,2,4,224
16212,40867.54,3,15.84,4,3,3,433
16213,40808.42,1,26.50,2,0,4,204
16214,40716.48,3,24.15,2,3,4,234
16215,40806.43,1,17.31,2,0,3,203
16216,40619.65,1,24.73,1,0,4,104
16217,40651.56,4,13.65,1,3,2,132
16218,40857.42,8,33.94,4,5,5,455
16221,40850.49,3,9.06,3,3,2,332
16222,40568.57,1,6.34,1,0,1,101
16224,40829.74,4,13.49,3,3,2,332
16225,40842.35,5,8.18,3,4,1,341
16226,40683.61,3,31.89,1,3,5,135
16227,40667.69,2,44.05,1,2,5,125
16229,40799.72,2,21.50,2,2,4,224
16230,40697.42,2,15.49,1,2,2,122
16232,40854.47,5,25.87,3,4,4,344
16233,40815.73,5,16.89,2,4,3,243
16235,40846.46,6,17.88,3,4,3,343
16236,40808.59,1,21.61,2,0,4,204
16239,40830.35,3,17.76,3,3,3,333
16240,40878.58,5,26.01,5,4,4,544
16241,40877.46,13,3.95,5,5,1,551
16242,40878.63,8,12.17,5,5,2,552
16243,40853.52,2,8.02,3,2,1,321
16244,40675.43,2,16.73,1,2,3,123
16245,40863.43,5,14.54,4,4,2,442
16247,40716.60,1,7.16,2,0,1,201
16248,40825.48,1,21.85,3,0,4,304
16249,40834.42,5,26.09,3,4,4,344
16250,40625.63,2,16.23,1,2,3,123
16252,40520.68,1,-12.92,1,0,1,101
16253,40855.47,3,29.56,3,3,5,335
16255,40870.53,10,9.52,4,5,2,452
16256,40629.51,2,52.33,1,2,5,125
16257,40710.42,1,23.48,2,0,4,204
16258,40841.56,5,38.54,3,4,5,345
16260,40836.40,1,57.53,3,0,5,305
16261,40869.72,4,6.10,4,3,1,431
16262,40526.50,1,-10.55,1,0,1,101
16265,40877.70,11,20.84,5,5,4,554
16266,40813.51,7,14.13,2,4,2,242
16268,40815.77,1,14.84,2,0,2,202
16270,40533.60,1,21.13,1,0,4,104
16271,40884.53,6,10.68,5,4,2,542
16272,40770.45,2,16.47,2,2,3,223
16274,40513.65,1,5.41,1,0,1,101
16275,40690.53,1,16.97,1,0,3,103
16276,40710.40,1,135.10,2,0,5,205
16278,40863.67,3,21.51,4,3,4,434
16279,40865.63,4,13.73,4,3,2,432
16281,40814.62,1,121.30,2,0,5,205
16282,40547.49,1,15.30,1,0,2,102
16283,40881.51,7,9.12,5,4,2,542
16284,40855.68,2,7.89,4,2,1,421
16287,40717.38,1,17.81,2,0,3,203
16292,40769.60,2,14.78,2,2,2,222
16293,40878.38,10,18.64,5,5,3,553
16295,40877.35,4,16.82,5,3,3,533
16297,40674.47,4,11.97,1,3,2,132
16298,40864.50,3,22.16,4,3,4,434
16302,40779.39,2,17.74,2,2,3,223
16303,40861.45,4,32.40,4,3,5,435
16305,40748.51,1,16.42,2,0,3,203
16306,40673.51,8,13.69,1,5,2,152
16308,40849.48,4,640.00,3,3,5,335
16309,40795.52,3,15.61,2,3,3,233
16311,40869.37,2,16.66,4,2,3,423
16313,40883.54,2,17.13,5,2,3,523
16315,40556.50,1,16.17,1,0,3,103
16316,40822.58,12,18.58,3,5,3,353
16317,40767.53,3,19.44,2,3,4,234
16318,40851.55,1,17.27,3,0,3,303
16319,40669.48,1,134.80,1,0,5,105
16320,40714.64,2,18.54,2,2,3,223
16321,40814.62,6,14.42,2,4,2,242
16322,40885.65,2,8.83,5,2,1,521
16323,40690.62,1,207.50,1,0,5,105
16324,40758.54,3,3.68,2,3,1,231
16325,40842.69,5,25.53,3,4,4,344
16326,40881.42,15,9.91,5,5,2,552
16327,40872.56,6,12.05,4,4,2,442
16330,40869.52,4,5.91,4,3,1,431
16332,40858.60,8,10.43,4,5,2,452
16333,40879.51,21,591.71,5,5,5,555
16337,40850.42,1,15.11,3,0,2,302
16338,40729.58,1,19.53,2,0,4,204
16339,40602.57,1,5.23,1,0,1,101
16340,40779.62,1,3.59,2,0,1,201
16341,40862.38,6,23.33,4,4,4,444
16342,40811.61,4,21.49,2,3,4,234
16343,40870.74,2,7.64,4,2,1,421
16344,40728.66,1,50.55,2,0,5,205
16345,40842.67,1,14.62,3,0,2,302
16347,40875.55,2,9.90,4,2,2,422
16348,40854.66,7,6.38,3,4,1,341
16349,40596.53,1,5.94,1,0,1,101
16350,40865.66,5,18.34,4,4,3,443
16351,40554.43,1,19.24,1,0,4,104
16352,40869.44,2,17.66,4,2,3,423
16353,40883.52,22,71.02,5,5,5,555
16354,40823.60,2,10.15,3,2,2,322
16356,40689.49,4,6.57,1,3,1,131
16357,40853.67,3,19.38,3,3,4,334
16358,40885.63,5,18.41,5,4,3,543
16359,40879.71,12,25.15,5,5,4,554
16360,40882.51,8,5.14,5,5,1,551
16361,40877.52,4,8.57,5,3,1,531
16362,40854.54,9,7.25,3,5,1,351
16363,40833.59,1,21.87,3,0,4,304
16364,40875.48,2,13.57,4,2,2,422
16365,40869.48,9,30.20,4,5,5,455
16366,40868.35,1,18.18,4,0,3,403
16367,40849.55,2,6.29,3,2,1,321
16368,40884.55,2,6.96,5,2,1,521
16369,40868.68,3,13.17,4,3,2,432
16370,40804.66,4,5.88,2,3,1,231
16372,40853.55,2,3.87,3,2,1,321
16374,40820.64,2,4.28,3,2,1,321
16376,40878.48,3,7.72,5,3,1,531
16377,40619.65,1,135.24,1,0,5,105
16378,40639.63,3,15.78,1,3,3,133
16379,40882.65,5,19.56,5,4,4,544
16380,40825.65,1,55.64,3,0,5,305
16383,40812.53,2,6.55,2,2,1,221
16384,40797.47,2,17.71,2,2,3,223
16385,40826.55,3,9.73,3,3,2,332
16386,40858.52,2,3.74,4,2,1,421
16387,40564.48,1,23.59,1,0,4,104
16389,40833.61,5,38.92,3,4,5,345
16392,40617.51,1,5.07,1,0,1,101
16393,40884.54,20,8.32,5,5,1,551
16394,40836.80,9,14.12,3,5,2,352
16395,40826.53,5,7.08,3,4,1,341
16398,40742.43,4,18.97,2,3,4,234
16399,40867.68,2,5.67,4,2,1,421
16400,40792.52,1,10.48,2,0,2,202
16401,40885.76,20,20.51,5,5,4,554
16402,40622.52,2,5.15,1,2,1,121
16403,40584.69,2,10.74,1,2,2,122
16404,40816.62,1,19.26,3,0,4,304
16405,40584.64,2,33.45,1,2,5,125
16406,40868.50,1,2.62,4,0,1,401
16407,40874.46,9,12.41,4,5,2,452
16409,40850.70,5,8.76,3,4,1,341
16411,40867.56,2,4.81,4,2,1,421
16412,40833.52,1,4.34,3,0,1,301
16413,40830.51,1,8.46,3,0,1,301
16414,40865.40,2,18.04,4,2,3,423
16415,40842.57,1,4.26,3,0,1,301
16416,40860.53,4,14.54,4,3,2,432
16418,40842.53,3,6.64,3,3,1,331
16419,40774.52,7,18.45,2,4,3,243
16422,40869.58,74,85.20,4,5,5,455
16423,40862.39,1,19.23,4,0,4,404
16424,40695.57,2,26.71,1,2,4,124
16425,40584.60,1,14.41,1,0,2,102
16426,40884.58,10,5.28,5,5,1,551
16427,40623.72,2,26.78,1,2,4,124
16428,40805.69,1,-2.95,2,0,1,201
16429,40780.58,1,142.28,2,0,5,205
16430,40829.62,1,50.14,3,0,5,305
16431,40673.59,3,8.20,1,3,1,131
16432,40822.58,1,35.93,3,0,5,305
16433,40858.59,1,10.52,4,0,2,402
16434,40857.60,7,14.13,4,4,2,442
16438,40881.45,5,6.05,5,4,1,541
16440,40879.50,5,12.91,5,4,2,542
16441,40819.74,2,15.88,3,2,3,323
16442,40885.49,3,3.56,5,3,1,531
16444,40840.58,5,7.43,3,4,1,341
16445,40853.52,1,3.66,3,0,1,301
16446,40886.39,3,33694.50,5,3,5,535
16447,40751.53,1,7.53,2,0,1,201
16448,40688.69,1,9.63,1,0,2,102
16449,40696.46,3,15.69,1,3,3,133
16450,40737.49,1,28.36,2,0,5,205
16451,40799.39,1,19.07,2,0,4,204
16454,40842.49,3,-2.72,3,3,1,331
16455,40823.51,7,18.60,3,4,3,343
16456,40787.58,5,19.62,2,4,4,244
16457,40668.55,1,23.15,1,0,4,104
16458,40884.40,18,17.24,5,5,3,553
16460,40858.57,3,6.03,4,3,1,431
16461,40709.50,1,4.47,2,0,1,201
16462,40822.76,4,45.33,3,3,5,335
16463,40865.58,7,16.71,4,4,3,443
16464,40867.51,3,5.62,4,3,1,431
16466,40853.48,7,10.89,3,4,2,342
16468,40812.59,1,37.45,2,0,5,205
16469,40863.52,4,3.63,4,3,1,431
16470,40835.51,5,4.43,3,4,1,341
16471,40612.40,1,17.23,1,0,3,103
16473,40722.38,4,16.57,2,3,3,233
16474,40879.54,11,5.12,5,5,1,551
16475,40798.61,4,19.44,2,3,4,234
16477,40823.41,7,17.09,3,4,3,343
16478,40861.66,3,19.47,4,3,4,434
16479,40876.57,2,8.60,5,2,1,521
16480,40811.49,1,14.51,2,0,2,202
16482,40871.52,1,12.26,4,0,2,402
16483,40694.55,1,7.33,1,0,1,101
16484,40713.50,3,14.59,2,3,2,232
16485,40809.66,1,8.66,2,0,1,201
16488,40853.57,4,15.88,3,3,3,333
16491,40840.43,1,18.76,3,0,3,303
16493,40814.47,6,21.45,2,4,4,244
16494,40590.53,1,16.53,1,0,3,103
16495,40883.56,3,7.31,5,3,1,531
16496,40878.44,4,16.11,5,3,3,533
16497,40837.45,6,21.90,3,4,4,344
16498,40725.63,3,5.38,2,3,1,231
16499,40526.64,5,14.50,1,4,2,142
16500,40882.50,6,36.44,5,4,5,545
16503,40780.49,5,16.53,2,4,3,243
16504,40861.64,1,5.61,4,0,1,401
16505,40855.51,1,194.40,3,0,5,305
16506,40867.51,2,30.10,4,2,5,425
16509,40590.39,1,27.98,1,0,5,105
16510,40514.57,1,19.08,1,0,4,104
16511,40865.45,3,5.78,4,3,1,431
16513,40882.43,4,24.99,5,3,4,534
16515,40834.55,5,14.63,3,4,2,342
16516,40856.62,1,16.95,4,0,3,403
16517,40609.58,1,9.57,1,0,2,102
16518,40825.63,3,11.45,3,3,2,332
16519,40861.65,2,16.54,4,2,3,423
16520,40700.56,4,6.60,1,3,1,131
16523,40885.38,27,31.19,5,5,5,555
16525,40884.63,29,62.23,5,5,5,555
16526,40715.50,1,19.36,2,0,4,204
16527,40805.68,1,16.29,2,0,3,203
16528,40883.53,1,14.38,5,0,2,502
16529,40696.72,1,15.18,1,0,2,102
16531,40864.69,7,16.16,4,4,3,443
16532,40869.46,3,1687.20,4,3,5,435
16533,40867.55,5,5.67,4,4,1,441
16535,40881.64,1,18.71,5,0,3,503
16536,40779.56,2,9.63,2,2,2,222
16539,40884.36,4,30.86,5,3,5,535
16542,40833.45,1,23.92,3,0,4,304
16545,40722.44,1,113.10,2,0,5,205
16546,40596.47,3,-3.09,1,3,1,131
16549,40876.63,10,4.35,5,5,1,551
16550,40778.47,9,8.68,2,5,1,251
16551,40791.40,3,28.82,2,3,5,235
16552,40644.42,2,22.34,1,2,4,124
16553,40723.65,14,67.24,2,5,5,255
16554,40883.62,7,8.99,5,4,2,542
16555,40851.60,2,16.82,3,2,3,323
16556,40820.48,7,16.01,3,4,3,343
16557,40862.59,2,25.62,4,2,4,424
16558,40886.43,24,17.47,5,5,3,553
16560,40865.71,3,14.08,4,3,2,432
16561,40881.49,2,16.49,5,2,3,523
16563,40833.49,1,56.72,3,0,5,305
16565,40522.64,1,57.90,1,0,5,105
16566,40871.69,6,32.32,4,4,5,445
16567,40692.58,2,24.73,1,2,4,124
16569,40883.65,1,24.84,5,0,4,504
16570,40878.37,15,27.55,5,5,5,555
16571,40883.59,5,12.12,5,4,2,542
16572,40759.69,4,17.24,2,3,3,233
16573,40813.47,4,14.10,2,3,2,232
16574,40815.57,1,16.12,2,0,3,203
16579,40521.63,1,-30.60,1,0,1,101
16581,40731.66,2,6.40,2,2,1,221
16582,40773.71,1,52.27,2,0,5,205
16583,40513.50,1,16.68,1,0,3,103
16584,40806.57,3,29.29,2,3,5,235
16586,40638.40,1,57.99,1,0,5,105
16587,40654.66,1,17.32,1,0,3,103
16589,40815.62,3,13.92,2,3,2,232
16591,40818.45,1,21.35,3,0,4,304
16592,40882.58,19,18.34,5,5,3,553
16593,40836.53,3,11.95,3,3,2,332
16594,40811.59,1,3.42,2,0,1,201
16595,40825.55,1,4.24,3,0,1,301
16596,40871.42,2,20.85,4,2,4,424
16597,40882.66,1,12.86,5,0,2,502
16598,40609.57,2,12.79,1,2,2,122
16600,40882.67,6,13.16,5,4,2,542
16601,40846.46,1,8.09,3,0,1,301
16602,40855.68,2,16.44,4,2,3,423
16603,40812.42,2,14.19,2,2,2,222
16607,40869.43,16,19.27,4,5,4,454
16609,40871.56,9,19.47,4,5,4,454
16610,40667.55,1,12.61,1,0,2,102
16611,40700.66,2,11.00,1,2,2,122
16612,40854.32,4,17.99,3,3,3,333
16613,40816.66,1,20.62,3,0,4,304
16614,40704.48,1,19.47,1,0,4,104
16616,40871.69,2,15.16,4,2,2,422
16617,40651.44,1,30.37,1,0,5,105
16618,40855.58,6,27.12,4,4,5,445
16619,40633.51,2,12.78,1,2,2,122
16620,40883.51,2,19.88,5,2,4,524
16621,40835.48,4,28.05,3,3,5,335
16623,40641.42,1,25.89,1,0,4,104
