CustomerID,Num_Orders,First_Purchase,Last_Purchase,Days_From_Last,Churn_Critical_Window,Churn_Risk_Group
12878,3,02:00.0,30:00.0,266,63,At Risk - Repeat Customer
12879,4,11:00.0,24:00.0,91,63,At Risk - Repeat Customer
12881,1,44:00.0,44:00.0,275,63,At Risk - First_Customer
12882,2,22:00.0,18:00.0,33,63,Healthy
12883,4,18:00.0,32:00.0,89,63,At Risk - Repeat Customer
12884,1,10:00.0,10:00.0,88,63,At Risk - First_Customer
12885,4,45:00.0,40:00.0,123,63,At Risk - Repeat Customer
12886,3,21:00.0,09:00.0,219,63,At Risk - Repeat Customer
12888,4,31:00.0,02:00.0,255,63,At Risk - Repeat Customer
12890,1,26:00.0,26:00.0,24,63,Grace Period
12891,3,28:00.0,31:00.0,292,63,At Risk - Repeat Customer
12893,1,34:00.0,34:00.0,30,63,Grace Period
12895,3,35:00.0,51:00.0,86,63,At Risk - Repeat Customer
12897,2,40:00.0,13:00.0,301,63,At Risk - Repeat Customer
12901,36,41:00.0,07:00.0,270,63,At Risk - Repeat Customer
12902,1,06:00.0,06:00.0,264,63,At Risk - First_Customer
12904,2,18:00.0,34:00.0,172,63,At Risk - Repeat Customer
12906,4,03:00.0,55:00.0,78,63,At Risk - Repeat Customer
12908,4,36:00.0,11:00.0,312,63,At Risk - Repeat Customer
12909,8,51:00.0,43:00.0,253,63,At Risk - Repeat Customer
12910,8,01:00.0,28:00.0,241,63,At Risk - Repeat Customer
12912,5,35:00.0,55:00.0,40,63,Healthy
12913,5,36:00.0,11:00.0,368,63,At Risk - Repeat Customer
12915,2,33:00.0,34:00.0,372,63,At Risk - Repeat Customer
12916,5,43:00.0,35:00.0,320,63,At Risk - Repeat Customer
12917,1,42:00.0,42:00.0,128,63,At Risk - First_Customer
12919,8,22:00.0,47:00.0,169,63,At Risk - Repeat Customer
12920,1,05:00.0,05:00.0,17,63,Grace Period
12921,49,06:00.0,56:00.0,373,63,At Risk - Repeat Customer
12922,1,35:00.0,35:00.0,161,63,At Risk - First_Customer
12923,1,20:00.0,20:00.0,64,63,At Risk - First_Customer
12924,5,49:00.0,55:00.0,327,63,At Risk - Repeat Customer
12925,2,05:00.0,11:00.0,74,63,At Risk - Repeat Customer
12928,5,45:00.0,24:00.0,359,63,At Risk - Repeat Customer
12929,2,08:00.0,30:00.0,311,63,At Risk - Repeat Customer
12930,4,25:00.0,18:00.0,171,63,At Risk - Repeat Customer
12931,20,45:00.0,39:00.0,357,63,At Risk - Repeat Customer
12933,4,30:00.0,38:00.0,283,63,At Risk - Repeat Customer
12935,8,58:00.0,25:00.0,319,63,At Risk - Repeat Customer
12936,5,51:00.0,32:00.0,78,63,At Risk - Repeat Customer
12937,4,19:00.0,05:00.0,267,63,At Risk - Repeat Customer
12938,1,21:00.0,21:00.0,25,63,Grace Period
12939,8,20:00.0,33:00.0,334,63,At Risk - Repeat Customer
12940,4,16:00.0,04:00.0,87,63,At Risk - Repeat Customer
12942,3,34:00.0,39:00.0,365,63,At Risk - Repeat Customer
12943,1,13:00.0,13:00.0,301,63,At Risk - First_Customer
12944,2,41:00.0,04:00.0,354,63,At Risk - Repeat Customer
12945,1,15:00.0,15:00.0,288,63,At Risk - First_Customer
12947,11,21:00.0,06:00.0,373,63,At Risk - Repeat Customer
12948,8,17:00.0,10:00.0,264,63,At Risk - Repeat Customer
12949,10,20:00.0,25:00.0,252,63,At Risk - Repeat Customer
12950,3,48:00.0,17:00.0,24,63,Healthy
12951,8,33:00.0,14:00.0,330,63,At Risk - Repeat Customer
12952,5,37:00.0,35:00.0,78,63,At Risk - Repeat Customer
12953,1,24:00.0,24:00.0,9,63,Grace Period
12955,14,03:00.0,29:00.0,267,63,At Risk - Repeat Customer
12956,1,08:00.0,08:00.0,306,63,At Risk - First_Customer
12957,12,18:00.0,32:00.0,339,63,At Risk - Repeat Customer
12962,2,38:00.0,55:00.0,113,63,At Risk - Repeat Customer
12963,9,14:00.0,55:00.0,365,63,At Risk - Repeat Customer
12965,1,31:00.0,31:00.0,89,63,At Risk - First_Customer
12966,1,38:00.0,38:00.0,9,63,Grace Period
12967,4,49:00.0,19:00.0,371,63,At Risk - Repeat Customer
12968,1,44:00.0,44:00.0,112,63,At Risk - First_Customer
12970,4,04:00.0,30:00.0,322,63,At Risk - Repeat Customer
12971,86,42:00.0,20:00.0,372,63,At Risk - Repeat Customer
12974,1,33:00.0,33:00.0,197,63,At Risk - First_Customer
12976,1,55:00.0,55:00.0,211,63,At Risk - First_Customer
12977,1,40:00.0,40:00.0,156,63,At Risk - First_Customer
12980,12,36:00.0,42:00.0,358,63,At Risk - Repeat Customer
12981,2,14:00.0,00:00.0,133,63,At Risk - Repeat Customer
12982,2,51:00.0,49:00.0,242,63,At Risk - Repeat Customer
12984,1,37:00.0,37:00.0,18,63,Grace Period
12985,3,44:00.0,46:00.0,28,63,Healthy
12987,3,00:00.0,03:00.0,197,63,At Risk - Repeat Customer
12988,1,31:00.0,31:00.0,292,63,At Risk - First_Customer
12989,19,24:00.0,28:00.0,364,63,At Risk - Repeat Customer
12990,3,39:00.0,01:00.0,310,63,At Risk - Repeat Customer
12991,2,39:00.0,34:00.0,112,63,At Risk - Repeat Customer
12993,4,29:00.0,49:00.0,298,63,At Risk - Repeat Customer
12994,5,31:00.0,43:00.0,268,63,At Risk - Repeat Customer
12995,2,44:00.0,20:00.0,85,63,At Risk - Repeat Customer
12997,7,49:00.0,47:00.0,317,63,At Risk - Repeat Customer
12999,3,26:00.0,24:00.0,245,63,At Risk - Repeat Customer
13000,3,26:00.0,43:00.0,364,63,At Risk - Repeat Customer
13001,14,45:00.0,51:00.0,326,63,At Risk - Repeat Customer
13002,1,18:00.0,18:00.0,318,63,At Risk - First_Customer
13003,3,23:00.0,50:00.0,214,63,At Risk - Repeat Customer
13004,22,20:00.0,27:00.0,357,63,At Risk - Repeat Customer
13005,3,32:00.0,53:00.0,246,63,At Risk - Repeat Customer
13006,1,49:00.0,49:00.0,56,63,Grace Period
13008,2,28:00.0,24:00.0,360,63,At Risk - Repeat Customer
13011,1,22:00.0,22:00.0,372,63,At Risk - First_Customer
13012,11,43:00.0,05:00.0,294,63,At Risk - Repeat Customer
13013,15,28:00.0,01:00.0,371,63,At Risk - Repeat Customer
13014,16,28:00.0,24:00.0,281,63,At Risk - Repeat Customer
13015,5,28:00.0,19:00.0,249,63,At Risk - Repeat Customer
13016,3,00:00.0,08:00.0,123,63,At Risk - Repeat Customer
13017,1,53:00.0,53:00.0,7,63,Grace Period
13018,27,05:00.0,28:00.0,295,63,At Risk - Repeat Customer
13021,12,12:00.0,37:00.0,365,63,At Risk - Repeat Customer
13023,2,34:00.0,27:00.0,129,63,At Risk - Repeat Customer
13026,8,35:00.0,58:00.0,275,63,At Risk - Repeat Customer
13027,6,45:00.0,39:00.0,354,63,At Risk - Repeat Customer
13028,3,09:00.0,10:00.0,45,63,Healthy
13029,3,53:00.0,13:00.0,353,63,At Risk - Repeat Customer
13030,2,31:00.0,30:00.0,368,63,At Risk - Repeat Customer
13032,3,40:00.0,56:00.0,87,63,At Risk - Repeat Customer
13033,1,23:00.0,23:00.0,357,63,At Risk - First_Customer
13034,2,52:00.0,21:00.0,369,63,At Risk - Repeat Customer
13035,3,21:00.0,23:00.0,260,63,At Risk - Repeat Customer
13037,3,42:00.0,46:00.0,256,63,At Risk - Repeat Customer
13038,3,43:00.0,37:00.0,290,63,At Risk - Repeat Customer
13040,2,53:00.0,38:00.0,33,63,Healthy
13043,2,52:00.0,14:00.0,273,63,At Risk - Repeat Customer
13044,1,20:00.0,20:00.0,291,63,At Risk - First_Customer
13045,1,04:00.0,04:00.0,99,63,At Risk - First_Customer
13046,2,43:00.0,36:00.0,266,63,At Risk - Repeat Customer
13047,17,34:00.0,10:00.0,373,63,At Risk - Repeat Customer
13048,5,36:00.0,23:00.0,327,63,At Risk - Repeat Customer
13049,2,33:00.0,31:00.0,318,63,At Risk - Repeat Customer
13050,28,30:00.0,28:00.0,366,63,At Risk - Repeat Customer
13052,1,12:00.0,12:00.0,212,63,At Risk - First_Customer
13055,4,58:00.0,57:00.0,213,63,At Risk - Repeat Customer
13058,3,01:00.0,43:00.0,151,63,At Risk - Repeat Customer
13059,1,40:00.0,40:00.0,249,63,At Risk - First_Customer
13060,1,37:00.0,37:00.0,253,63,At Risk - First_Customer
13061,1,04:00.0,04:00.0,72,63,At Risk - First_Customer
13062,1,12:00.0,12:00.0,191,63,At Risk - First_Customer
13064,4,41:00.0,31:00.0,327,63,At Risk - Repeat Customer
13065,1,52:00.0,52:00.0,373,63,At Risk - First_Customer
13066,3,06:00.0,39:00.0,32,63,Healthy
13067,1,38:00.0,38:00.0,82,63,At Risk - First_Customer
13068,2,20:00.0,00:00.0,319,63,At Risk - Repeat Customer
13069,26,02:00.0,39:00.0,369,63,At Risk - Repeat Customer
13070,1,45:00.0,45:00.0,192,63,At Risk - First_Customer
13072,1,12:00.0,12:00.0,266,63,At Risk - First_Customer
13075,1,19:00.0,19:00.0,129,63,At Risk - First_Customer
13077,4,59:00.0,24:00.0,366,63,At Risk - Repeat Customer
13078,43,07:00.0,48:00.0,366,63,At Risk - Repeat Customer
13079,5,41:00.0,53:00.0,140,63,At Risk - Repeat Customer
13080,1,59:00.0,59:00.0,179,63,At Risk - First_Customer
13081,21,20:00.0,13:00.0,371,63,At Risk - Repeat Customer
13082,10,42:00.0,16:00.0,338,63,At Risk - Repeat Customer
13083,2,46:00.0,01:00.0,75,63,At Risk - Repeat Customer
13085,3,57:00.0,11:00.0,295,63,At Risk - Repeat Customer
13089,114,27:00.0,02:00.0,369,63,At Risk - Repeat Customer
13090,18,48:00.0,39:00.0,372,63,At Risk - Repeat Customer
13091,2,54:00.0,48:00.0,28,63,Healthy
13092,6,27:00.0,18:00.0,359,63,At Risk - Repeat Customer
13093,12,00:00.0,16:00.0,373,63,At Risk - Repeat Customer
13094,16,34:00.0,07:00.0,368,63,At Risk - Repeat Customer
13095,1,03:00.0,03:00.0,70,63,At Risk - First_Customer
13097,14,13:00.0,43:00.0,360,63,At Risk - Repeat Customer
13098,41,46:00.0,14:00.0,317,63,At Risk - Repeat Customer
13099,1,40:00.0,40:00.0,99,63,At Risk - First_Customer
13101,1,37:00.0,37:00.0,234,63,At Risk - First_Customer
13102,26,38:00.0,52:00.0,365,63,At Risk - Repeat Customer
13103,1,38:00.0,38:00.0,39,63,Grace Period
13104,6,58:00.0,10:00.0,354,63,At Risk - Repeat Customer
13106,2,12:00.0,50:00.0,133,63,At Risk - Repeat Customer
13107,5,28:00.0,52:00.0,333,63,At Risk - Repeat Customer
13108,1,35:00.0,35:00.0,372,63,At Risk - First_Customer
13109,5,56:00.0,38:00.0,157,63,At Risk - Repeat Customer
13110,8,24:00.0,30:00.0,311,63,At Risk - Repeat Customer
13113,39,07:00.0,49:00.0,366,63,At Risk - Repeat Customer
13115,14,01:00.0,39:00.0,366,63,At Risk - Repeat Customer
13116,2,33:00.0,36:00.0,138,63,At Risk - Repeat Customer
13117,8,11:00.0,02:00.0,372,63,At Risk - Repeat Customer
13118,6,59:00.0,46:00.0,288,63,At Risk - Repeat Customer
13120,1,19:00.0,19:00.0,238,63,At Risk - First_Customer
13121,2,47:00.0,51:00.0,269,63,At Risk - Repeat Customer
13122,2,12:00.0,53:00.0,240,63,At Risk - Repeat Customer
13124,3,00:00.0,45:00.0,359,63,At Risk - Repeat Customer
13126,10,42:00.0,00:00.0,366,63,At Risk - Repeat Customer
13127,1,26:00.0,26:00.0,77,63,At Risk - First_Customer
13130,1,30:00.0,30:00.0,94,63,At Risk - First_Customer
13131,4,54:00.0,21:00.0,187,63,At Risk - Repeat Customer
13132,1,44:00.0,44:00.0,261,63,At Risk - First_Customer
13133,2,48:00.0,31:00.0,304,63,At Risk - Repeat Customer
13134,7,57:00.0,22:00.0,240,63,At Risk - Repeat Customer
13135,1,52:00.0,52:00.0,196,63,At Risk - First_Customer
13136,11,34:00.0,13:00.0,365,63,At Risk - Repeat Customer
13137,9,54:00.0,09:00.0,308,63,At Risk - Repeat Customer
13138,6,03:00.0,51:00.0,372,63,At Risk - Repeat Customer
13139,8,57:00.0,54:00.0,259,63,At Risk - Repeat Customer
13140,3,12:00.0,33:00.0,366,63,At Risk - Repeat Customer
13141,6,04:00.0,54:00.0,315,63,At Risk - Repeat Customer
13142,1,07:00.0,07:00.0,19,63,Grace Period
13144,1,15:00.0,15:00.0,332,63,At Risk - First_Customer
13145,5,06:00.0,45:00.0,372,63,At Risk - Repeat Customer
13146,1,29:00.0,29:00.0,26,63,Grace Period
13147,4,28:00.0,59:00.0,99,63,At Risk - Repeat Customer
13148,17,06:00.0,23:00.0,364,63,At Risk - Repeat Customer
13149,4,57:00.0,09:00.0,289,63,At Risk - Repeat Customer
13151,2,29:00.0,55:00.0,295,63,At Risk - Repeat Customer
13153,1,14:00.0,14:00.0,5,63,Grace Period
13154,1,21:00.0,21:00.0,144,63,At Risk - First_Customer
13155,4,44:00.0,41:00.0,368,63,At Risk - Repeat Customer
13157,5,03:00.0,50:00.0,298,63,At Risk - Repeat Customer
13158,4,58:00.0,58:00.0,318,63,At Risk - Repeat Customer
13159,5,44:00.0,20:00.0,115,63,At Risk - Repeat Customer
13160,1,07:00.0,07:00.0,22,63,Grace Period
13161,1,03:00.0,03:00.0,313,63,At Risk - First_Customer
13162,5,43:00.0,59:00.0,334,63,At Risk - Repeat Customer
13165,2,06:00.0,05:00.0,351,63,At Risk - Repeat Customer
13166,2,16:00.0,28:00.0,283,63,At Risk - Repeat Customer
13167,4,13:00.0,24:00.0,143,63,At Risk - Repeat Customer
13168,5,55:00.0,56:00.0,318,63,At Risk - Repeat Customer
13169,2,24:00.0,11:00.0,252,63,At Risk - Repeat Customer
13170,1,19:00.0,19:00.0,26,63,Grace Period
13171,5,16:00.0,06:00.0,299,63,At Risk - Repeat Customer
13173,2,30:00.0,51:00.0,367,63,At Risk - Repeat Customer
13174,3,24:00.0,35:00.0,369,63,At Risk - Repeat Customer
13176,1,43:00.0,43:00.0,46,63,Grace Period
13177,1,56:00.0,56:00.0,64,63,At Risk - First_Customer
13178,11,22:00.0,14:00.0,360,63,At Risk - Repeat Customer
13182,1,46:00.0,46:00.0,45,63,Grace Period
13183,9,50:00.0,30:00.0,334,63,At Risk - Repeat Customer
13184,12,25:00.0,02:00.0,290,63,At Risk - Repeat Customer
13185,1,56:00.0,56:00.0,267,63,At Risk - First_Customer
13186,5,09:00.0,40:00.0,128,63,At Risk - Repeat Customer
13187,1,57:00.0,57:00.0,337,63,At Risk - First_Customer
13188,1,28:00.0,28:00.0,11,63,Grace Period
13189,2,12:00.0,39:00.0,115,63,At Risk - Repeat Customer
13192,2,57:00.0,13:00.0,205,63,At Risk - Repeat Customer
13193,1,30:00.0,30:00.0,61,63,Grace Period
13194,1,01:00.0,01:00.0,135,63,At Risk - First_Customer
13196,4,24:00.0,54:00.0,262,63,At Risk - Repeat Customer
13198,8,29:00.0,17:00.0,361,63,At Risk - Repeat Customer
13199,37,51:00.0,30:00.0,366,63,At Risk - Repeat Customer
13200,4,50:00.0,35:00.0,126,63,At Risk - Repeat Customer
13203,4,40:00.0,45:00.0,242,63,At Risk - Repeat Customer
13207,2,35:00.0,52:00.0,150,63,At Risk - Repeat Customer
13208,6,32:00.0,54:00.0,309,63,At Risk - Repeat Customer
13209,11,31:00.0,54:00.0,361,63,At Risk - Repeat Customer
13210,1,18:00.0,18:00.0,93,63,At Risk - First_Customer
13211,3,17:00.0,43:00.0,361,63,At Risk - Repeat Customer
13212,4,48:00.0,12:00.0,61,63,Approaching At-Risk - Repeat Customer
13213,6,22:00.0,42:00.0,199,63,At Risk - Repeat Customer
13216,1,18:00.0,18:00.0,267,63,At Risk - First_Customer
13217,5,08:00.0,32:00.0,156,63,At Risk - Repeat Customer
13218,1,59:00.0,59:00.0,127,63,At Risk - First_Customer
13220,4,59:00.0,38:00.0,236,63,At Risk - Repeat Customer
13221,2,24:00.0,58:00.0,359,63,At Risk - Repeat Customer
13223,2,16:00.0,03:00.0,232,63,At Risk - Repeat Customer
13224,3,10:00.0,00:00.0,151,63,At Risk - Repeat Customer
13225,8,49:00.0,29:00.0,361,63,At Risk - Repeat Customer
13226,1,35:00.0,35:00.0,273,63,At Risk - First_Customer
13227,1,47:00.0,47:00.0,201,63,At Risk - First_Customer
13228,1,28:00.0,28:00.0,81,63,At Risk - First_Customer
13229,1,07:00.0,07:00.0,225,63,At Risk - First_Customer
13230,17,28:00.0,03:00.0,365,63,At Risk - Repeat Customer
13232,7,48:00.0,39:00.0,243,63,At Risk - Repeat Customer
13233,2,49:00.0,25:00.0,336,63,At Risk - Repeat Customer
13235,2,13:00.0,48:00.0,212,63,At Risk - Repeat Customer
13236,3,58:00.0,50:00.0,106,63,At Risk - Repeat Customer
13238,5,37:00.0,30:00.0,360,63,At Risk - Repeat Customer
13239,1,25:00.0,25:00.0,261,63,At Risk - First_Customer
13240,4,49:00.0,08:00.0,365,63,At Risk - Repeat Customer
13242,3,26:00.0,53:00.0,213,63,At Risk - Repeat Customer
13243,1,14:00.0,14:00.0,203,63,At Risk - First_Customer
13244,1,46:00.0,46:00.0,92,63,At Risk - First_Customer
13245,1,40:00.0,40:00.0,50,63,Grace Period
13246,7,36:00.0,50:00.0,330,63,At Risk - Repeat Customer
13247,4,31:00.0,59:00.0,82,63,At Risk - Repeat Customer
13248,2,05:00.0,40:00.0,189,63,At Risk - Repeat Customer
13249,3,26:00.0,26:00.0,261,63,At Risk - Repeat Customer
13253,2,43:00.0,09:00.0,339,63,At Risk - Repeat Customer
13255,3,58:00.0,56:00.0,373,63,At Risk - Repeat Customer
13256,1,57:00.0,57:00.0,14,63,Grace Period
13258,3,11:00.0,31:00.0,205,63,At Risk - Repeat Customer
13259,1,48:00.0,48:00.0,61,63,Grace Period
13260,1,21:00.0,21:00.0,61,63,Grace Period
13261,2,41:00.0,22:00.0,285,63,At Risk - Repeat Customer
13262,1,06:00.0,06:00.0,263,63,At Risk - First_Customer
13263,35,31:00.0,59:00.0,325,63,At Risk - Repeat Customer
13265,5,54:00.0,02:00.0,273,63,At Risk - Repeat Customer
13266,19,56:00.0,39:00.0,359,63,At Risk - Repeat Customer
13267,26,20:00.0,12:00.0,366,63,At Risk - Repeat Customer
13268,15,20:00.0,51:00.0,267,63,At Risk - Repeat Customer
13269,17,51:00.0,53:00.0,369,63,At Risk - Repeat Customer
13270,1,53:00.0,53:00.0,366,63,At Risk - First_Customer
13271,2,31:00.0,43:00.0,37,63,Healthy
13272,2,06:00.0,00:00.0,89,63,At Risk - Repeat Customer
13273,1,02:00.0,02:00.0,113,63,At Risk - First_Customer
13276,2,03:00.0,44:00.0,99,63,At Risk - Repeat Customer
13277,4,06:00.0,21:00.0,133,63,At Risk - Repeat Customer
13278,1,49:00.0,49:00.0,40,63,Grace Period
13279,2,24:00.0,51:00.0,78,63,At Risk - Repeat Customer
13280,3,10:00.0,14:00.0,337,63,At Risk - Repeat Customer
13282,6,03:00.0,33:00.0,220,63,At Risk - Repeat Customer
13283,2,39:00.0,50:00.0,185,63,At Risk - Repeat Customer
13284,2,23:00.0,25:00.0,330,63,At Risk - Repeat Customer
13285,4,13:00.0,19:00.0,290,63,At Risk - Repeat Customer
13291,1,36:00.0,36:00.0,155,63,At Risk - First_Customer
13292,2,00:00.0,04:00.0,284,63,At Risk - Repeat Customer
13294,2,37:00.0,54:00.0,249,63,At Risk - Repeat Customer
13295,2,36:00.0,21:00.0,372,63,At Risk - Repeat Customer
13296,1,46:00.0,46:00.0,137,63,At Risk - First_Customer
13297,4,08:00.0,32:00.0,67,63,At Risk - Repeat Customer
13298,1,11:00.0,11:00.0,1,63,Grace Period
13299,1,55:00.0,55:00.0,268,63,At Risk - First_Customer
13300,2,09:00.0,59:00.0,169,63,At Risk - Repeat Customer
13301,4,13:00.0,25:00.0,292,63,At Risk - Repeat Customer
13302,1,56:00.0,56:00.0,155,63,At Risk - First_Customer
13304,1,35:00.0,35:00.0,351,63,At Risk - First_Customer
13305,10,10:00.0,15:00.0,372,63,At Risk - Repeat Customer
13307,1,14:00.0,14:00.0,120,63,At Risk - First_Customer
13308,4,13:00.0,31:00.0,203,63,At Risk - Repeat Customer
13309,5,29:00.0,34:00.0,308,63,At Risk - Repeat Customer
13310,6,50:00.0,23:00.0,324,63,At Risk - Repeat Customer
13311,2,26:00.0,55:00.0,150,63,At Risk - Repeat Customer
13313,5,00:00.0,48:00.0,339,63,At Risk - Repeat Customer
13314,4,20:00.0,29:00.0,73,63,At Risk - Repeat Customer
13316,5,01:00.0,40:00.0,254,63,At Risk - Repeat Customer
13317,8,22:00.0,21:00.0,358,63,At Risk - Repeat Customer
13318,3,26:00.0,51:00.0,37,63,Healthy
13319,35,47:00.0,34:00.0,367,63,At Risk - Repeat Customer
13320,6,29:00.0,52:00.0,213,63,At Risk - Repeat Customer
13321,2,18:00.0,24:00.0,86,63,At Risk - Repeat Customer
13322,1,21:00.0,21:00.0,17,63,Grace Period
13323,5,23:00.0,12:00.0,84,63,At Risk - Repeat Customer
13324,12,50:00.0,51:00.0,360,63,At Risk - Repeat Customer
13325,1,36:00.0,36:00.0,81,63,At Risk - First_Customer
13327,9,32:00.0,21:00.0,365,63,At Risk - Repeat Customer
13328,1,22:00.0,22:00.0,316,63,At Risk - First_Customer
13329,4,11:00.0,29:00.0,366,63,At Risk - Repeat Customer
13330,3,08:00.0,27:00.0,315,63,At Risk - Repeat Customer
13332,1,30:00.0,30:00.0,14,63,Grace Period
13334,3,42:00.0,21:00.0,305,63,At Risk - Repeat Customer
13336,1,05:00.0,05:00.0,77,63,At Risk - First_Customer
13338,3,06:00.0,53:00.0,157,63,At Risk - Repeat Customer
13339,1,31:00.0,31:00.0,200,63,At Risk - First_Customer
13340,7,39:00.0,15:00.0,276,63,At Risk - Repeat Customer
13341,1,50:00.0,50:00.0,260,63,At Risk - First_Customer
13343,2,24:00.0,37:00.0,177,63,At Risk - Repeat Customer
13344,3,28:00.0,45:00.0,277,63,At Risk - Repeat Customer
13345,2,01:00.0,34:00.0,287,63,At Risk - Repeat Customer
13347,1,28:00.0,28:00.0,70,63,At Risk - First_Customer
13348,1,28:00.0,28:00.0,64,63,At Risk - First_Customer
13349,1,07:00.0,07:00.0,10,63,Grace Period
13350,3,33:00.0,33:00.0,79,63,At Risk - Repeat Customer
13351,1,55:00.0,55:00.0,66,63,At Risk - First_Customer
13352,2,55:00.0,58:00.0,60,63,Approaching At-Risk - Repeat Customer
13354,1,17:00.0,17:00.0,71,63,At Risk - First_Customer
13355,1,48:00.0,48:00.0,122,63,At Risk - First_Customer
13356,1,33:00.0,33:00.0,80,63,At Risk - First_Customer
13357,1,56:00.0,56:00.0,257,63,At Risk - First_Customer
13358,1,52:00.0,52:00.0,268,63,At Risk - First_Customer
13359,2,30:00.0,48:00.0,63,63,Approaching At-Risk - Repeat Customer
13362,5,33:00.0,57:00.0,287,63,At Risk - Repeat Customer
13363,2,46:00.0,40:00.0,43,63,Healthy
13364,2,13:00.0,48:00.0,71,63,At Risk - Repeat Customer
13365,3,00:00.0,39:00.0,217,63,At Risk - Repeat Customer
13366,1,37:00.0,37:00.0,50,63,Grace Period
13368,2,32:00.0,59:00.0,337,63,At Risk - Repeat Customer
13369,2,30:00.0,02:00.0,365,63,At Risk - Repeat Customer
13370,2,26:00.0,57:00.0,371,63,At Risk - Repeat Customer
13372,1,46:00.0,46:00.0,89,63,At Risk - First_Customer
13373,3,35:00.0,51:00.0,276,63,At Risk - Repeat Customer
13375,2,19:00.0,01:00.0,88,63,At Risk - Repeat Customer
13376,3,03:00.0,16:00.0,234,63,At Risk - Repeat Customer
13379,3,26:00.0,45:00.0,136,63,At Risk - Repeat Customer
13381,7,10:00.0,59:00.0,298,63,At Risk - Repeat Customer
13382,1,03:00.0,03:00.0,280,63,At Risk - First_Customer
13384,9,47:00.0,04:00.0,178,63,At Risk - Repeat Customer
13385,1,52:00.0,52:00.0,329,63,At Risk - First_Customer
13388,2,52:00.0,35:00.0,131,63,At Risk - Repeat Customer
13389,3,12:00.0,01:00.0,232,63,At Risk - Repeat Customer
13390,1,38:00.0,38:00.0,74,63,At Risk - First_Customer
13391,1,50:00.0,50:00.0,203,63,At Risk - First_Customer
13394,10,39:00.0,36:00.0,309,63,At Risk - Repeat Customer
13395,1,04:00.0,04:00.0,185,63,At Risk - First_Customer
13396,4,37:00.0,42:00.0,319,63,At Risk - Repeat Customer
13397,6,50:00.0,56:00.0,339,63,At Risk - Repeat Customer
13398,1,17:00.0,17:00.0,192,63,At Risk - First_Customer
13402,2,12:00.0,51:00.0,372,63,At Risk - Repeat Customer
13403,1,28:00.0,28:00.0,17,63,Grace Period
13404,2,57:00.0,37:00.0,212,63,At Risk - Repeat Customer
13405,3,27:00.0,01:00.0,317,63,At Risk - Repeat Customer
13408,77,39:00.0,05:00.0,373,63,At Risk - Repeat Customer
13410,7,38:00.0,58:00.0,291,63,At Risk - Repeat Customer
13411,1,57:00.0,57:00.0,107,63,At Risk - First_Customer
13414,3,13:00.0,45:00.0,296,63,At Risk - Repeat Customer
13416,2,43:00.0,56:00.0,81,63,At Risk - Repeat Customer
13417,2,26:00.0,49:00.0,205,63,At Risk - Repeat Customer
13418,23,45:00.0,23:00.0,372,63,At Risk - Repeat Customer
13419,1,49:00.0,49:00.0,63,63,At Risk - First_Customer
13420,4,35:00.0,10:00.0,170,63,At Risk - Repeat Customer
13421,3,46:00.0,21:00.0,290,63,At Risk - Repeat Customer
