CustomerID,Max of InvoiceDate,Distinct Count of InvoiceDate,Sum of Revenue,Recency,Frequency,Monetary,RFM Score
15571,40875.41806,4,650.43,4,3,3,433
15572,40882.42292,7,2533.42,5,4,5,545
15573,40855.48472,2,597.8,3,2,3,323
15574,40709.50069,4,675.64,2,3,3,233
15576,40849.50208,1,921.37,3,0,4,304
15577,40735.71042,3,258.88,2,3,2,232
15578,40724.54375,1,127.1,2,0,1,201
15579,40818.53125,2,344.35,3,2,2,322
15581,40766.40139,14,3675.77,2,5,5,255
15582,40862.41319,3,682.91,4,3,3,433
15584,40863.45486,5,718.36,4,4,3,443
15585,40710.35972,1,455.3,2,0,2,202
15587,40836.56736,4,913.68,3,3,3,333
15589,40634.47361,4,456.58,1,3,2,132
15590,40597.69167,1,-30.19,1,0,1,101
15592,40840.37431,1,388.58,3,0,2,302
15593,40816.49028,1,199.8,3,0,1,301
15594,40871.37014,6,1767.53,4,4,4,444
15596,40786.45486,9,1343.34,2,5,4,254
15597,40857.49028,2,315.72,4,2,2,422
15598,40851.55139,3,235.68,3,3,1,331
15599,40860.48889,2,761.74,4,2,3,423
15601,40875.63542,17,6745.36,5,5,5,555
15602,40878.59306,14,1253.63,5,5,4,554
15603,40808.41944,1,48.48,2,0,1,201
15604,40834.61597,1,216.39,3,0,1,301
15605,40850.59514,5,1198.23,3,4,4,344
15606,40829.56389,11,2641.64,3,5,5,355
15607,40550.53056,1,104.76,1,0,1,101
15608,40858.55556,4,1093.68,4,3,4,434
15609,40704.41319,2,270.03,1,2,2,122
15610,40835.44167,1,112.46,3,0,1,301
15611,40877.525,15,1568.39,5,5,4,554
15612,40850.61944,2,195.15,3,2,1,321
15615,40876.6125,27,10360.04,5,5,5,555
15618,40854.35694,5,747.03,3,4,3,343
15619,40876.34306,1,336.4,5,0,2,502
15620,40836.80347,6,1539.4,3,4,4,344
15621,40882.58403,6,1158.77,5,4,4,544
15622,40883.62292,16,3294.53,5,5,5,555
15623,40745.72639,1,301.03,2,0,2,202
15624,40770.48472,4,588.13,2,3,3,233
15625,40786.67569,8,1519.56,2,5,4,254
15626,40812.41875,2,675.8,2,2,3,223
15628,40882.43333,10,2865.64,5,5,5,555
15630,40841.65,3,1180.4,3,3,4,334
15632,40871.41042,10,3177.31,4,5,5,455
15634,40869.68611,1,243.55,4,0,2,402
15636,40797.47014,2,724.76,2,2,3,223
15637,40834.35278,1,223.36,3,0,1,301
15638,40585.63333,1,,1,0,1,101
15639,40752.60417,1,425.32,2,0,2,202
15640,40882.60764,17,12346.74,5,5,5,555
15641,40781.58611,4,1887.2,2,3,4,234
15643,40707.72153,6,647.4,1,4,3,143
15644,40720.62083,4,803.54,2,3,3,233
15645,40868.49653,1,612.01,4,0,3,403
15646,40729.41181,4,425.14,2,3,2,232
15648,40682.66181,4,633.05,1,3,3,133
15649,40550.56528,2,816,1,2,3,123
15651,40850.36181,3,646.3,3,3,3,333
15652,40795.59861,1,337.74,2,0,2,202
15653,40794.45069,2,877.44,2,2,3,223
15654,40877.54722,2,922.53,5,2,4,524
15655,40653.68611,2,511.32,1,2,3,123
15656,40841.62222,4,748.5,3,3,3,333
15657,40864.51319,1,30,4,0,1,401
15658,40696.64028,8,958.9,1,5,4,154
15659,40843.39097,1,306.45,3,0,2,302
15660,40861.70694,11,1569.35,4,5,4,454
15661,40569.58056,2,309.8,1,2,2,122
15663,40780.65972,1,138.14,2,0,1,201
15664,40836.45625,2,358.63,3,2,2,322
15665,40718.62292,2,2222.21,2,2,5,225
15667,40847.45556,1,301.32,3,0,2,302
15668,40669.44375,1,76.32,1,0,1,101
15669,40846.66875,5,677.69,3,4,3,343
15670,40590.45139,1,173.05,1,0,1,101
15671,40868.52986,10,2635.49,4,5,5,455
15673,40798.675,4,2791.33,2,3,5,235
15674,40813.63681,8,1774.02,2,5,4,254
15675,40805.575,3,323.69,2,3,2,232
15676,40877.73542,5,3324.09,5,4,5,545
15677,40837.65,1,657.23,3,0,3,303
15678,40834.39236,1,352.7,3,0,2,302
15679,40862.67986,4,781.28,4,3,3,433
15680,40877.57361,3,1333.68,5,3,4,534
15681,40868.55903,6,1041.36,4,4,4,444
15683,40769.53889,1,193.75,2,0,1,201
15687,40878.35625,11,2981.5,5,5,5,555
15689,40767.40069,2,254.1,2,2,2,222
15690,40882.66597,2,239.76,5,2,2,522
15691,40634.63403,1,136.8,1,0,1,101
15692,40858.59167,1,191.04,4,0,1,401
15694,40886.40556,15,6423.6,5,5,5,555
15695,40620.35556,2,409.98,1,2,2,122
15696,40853.58472,12,2619.11,3,5,5,355
15699,40869.35139,1,309.65,4,0,2,402
15700,40714.70347,3,664.03,2,3,3,233
15701,40884.61042,4,1542.14,5,3,4,534
15703,40622.45208,1,211.5,1,0,1,101
15704,40746.56597,4,2293.62,2,3,5,235
15705,40685.65069,1,143.1,1,0,1,101
15706,40827.42639,7,1001.81,3,4,4,344
15707,40851.60764,4,931.18,3,3,4,334
15708,40846.45417,11,3200.73,3,5,5,355
15709,40603.44306,1,133.25,1,0,1,101
15712,40877.58958,5,1072.36,5,4,4,544
15713,40743.56528,3,346.75,2,3,2,232
15714,40875.47639,2,330.03,4,2,2,422
15716,40741.49931,4,1101.11,2,3,4,234
15717,40652.55625,1,150.3,1,0,1,101
15719,40854.52014,14,5034.37,3,5,5,355
15720,40862.61667,1,598.73,4,0,3,403
15721,40875.50972,1,476.44,4,0,3,403
15722,40851.48819,6,2169.86,3,4,5,345
15723,40522.46667,1,190.7,1,0,1,101
15724,40685.61111,3,212.3,1,3,1,131
15725,40871.61875,1,415.25,4,0,2,402
15727,40870.525,7,5159.06,4,4,5,445
15728,40837.58542,1,-134.8,3,0,1,301
15729,40688.69653,2,85,1,2,1,121
15730,40821.52153,4,1108.38,3,3,4,334
15732,40674.6,2,294.12,1,2,2,122
15733,40604.37847,1,162.3,1,0,1,101
15734,40772.45139,2,1339.45,2,2,4,224
15737,40872.47292,12,1170.21,4,5,4,454
15738,40868.35139,19,4788.77,4,5,5,455
15739,40820.57083,1,449.12,3,0,2,302
15740,40837.60347,1,154.88,3,0,1,301
15743,40870.72153,4,775.96,4,3,3,433
15744,40809.41111,1,34.8,2,0,1,201
15745,40878.47083,6,1071.24,5,4,4,544
15746,40752.64375,2,182.96,2,2,1,221
15747,40874.51806,3,946.64,4,3,4,434
15748,40846.53542,1,144.36,3,0,1,301
15749,40651.55556,4,28550.9,1,3,5,135
15750,40884.52361,9,2478.32,5,5,5,555
15752,40847.48403,8,2618.15,3,5,5,355
15753,40582.52847,1,79.2,1,0,1,101
15754,40836.48889,4,455.67,3,3,2,332
15755,40885.79097,8,2318.88,5,5,5,555
15756,40825.5625,4,528.01,3,3,3,333
15757,40821.50972,2,714.42,3,2,3,323
15758,40862.45,1,205.25,4,0,1,401
15759,40668.63403,3,253.04,1,3,2,132
15762,40821.67708,2,583.75,3,2,3,323
15763,40855.40556,3,1048.67,3,3,4,334
15764,40805.67778,10,3245.47,2,5,5,255
15766,40822.71042,1,315.06,3,0,2,302
15768,40771.45,4,621.83,2,3,3,233
15769,40879.57778,28,53896.72,5,5,5,555
15773,40881.53333,1,635.68,5,0,3,503
15774,40818.50278,1,270.8,3,0,2,302
15775,40641.53889,1,104.9,1,0,1,101
15776,40753.57361,1,241.62,2,0,2,202
15777,40645.69653,5,1021.61,1,4,4,144
15780,40703.50069,3,475.28,1,3,3,133
15781,40861.62292,4,333.56,4,3,2,432
15782,40877.45069,4,2593.94,5,3,5,535
15783,40876.40972,1,246.3,5,0,2,502
15785,40857.50556,8,2303.75,4,5,5,455
15786,40843.45347,5,4821,3,4,5,345
15787,40860.62153,3,946.21,4,3,4,434
15789,40528.60764,1,351.3,1,0,2,102
15790,40876.62014,1,218.75,5,0,1,501
15791,40843.42639,3,1604.44,3,3,4,334
15793,40877.63056,4,948.96,5,3,4,534
15795,40737.44653,1,610.01,2,0,3,203
15796,40885.82986,10,2705.66,5,5,5,555
15797,40773.71111,4,2207.4,2,3,5,235
15799,40811.53194,3,884.14,2,3,3,233
15800,40779.59931,2,699.08,2,2,3,223
15801,40840.57778,4,1042.19,3,3,4,334
15802,40744.48611,3,-451.42,2,3,1,231
15803,40835.62222,1,415.82,3,0,2,302
15804,40886.52153,19,4098.55,5,5,5,555
15805,40863.68889,20,5431.37,4,5,5,455
15806,40840.60764,3,784.58,3,3,3,333
15807,40836.59028,3,903.9,3,3,3,333
15808,40580.60625,5,3641.07,1,4,5,145
15809,40851.50347,6,414.21,3,4,2,342
15810,40808.40139,6,1145.43,2,4,4,244
15811,40869.64514,9,2171.32,4,5,5,455
15812,40779.59653,5,1801.14,2,4,4,244
15813,40679.34236,2,1303.91,1,2,4,124
15814,40883.62569,6,1842.73,5,4,4,544
15815,40823.52917,5,2100.6,3,4,5,345
15819,40837.61806,4,1905.45,3,3,4,334
15820,40567.5,1,206.98,1,0,1,101
15821,40842.65833,2,570.96,3,2,3,323
15822,40883.61806,2,885.47,5,2,3,523
15823,40549.54028,2,-498.76,1,2,1,121
15825,40714.56042,1,532.94,2,0,3,203
15826,40835.55833,4,1649.36,3,3,4,334
15827,40813.64931,19,1676.48,2,5,4,254
15829,40787.69792,2,636.14,2,2,3,223
15830,40857.56597,2,547.7,4,2,3,423
15831,40828.55139,4,801.76,3,3,3,333
15832,40632.64514,1,836.79,1,0,3,103
15834,40816.61181,6,2201.3,3,4,5,345
15835,40842.65764,4,954.09,3,3,4,334
15836,40841.65069,2,117.47,3,2,1,321
15837,40822.37569,1,391.98,3,0,2,302
15838,40875.58333,21,33350.76,5,5,5,555
15839,40861.55903,5,1020.74,4,4,4,444
15840,40828.38056,3,345.66,3,3,2,332
15841,40822.77153,6,1209.1,3,4,4,344
15843,40583.42986,1,118.95,1,0,1,101
15844,40840.63819,1,130.74,3,0,1,301
15845,40869.40417,10,3701.87,4,5,5,455
15847,40848.61181,2,389.27,3,2,2,322
15850,40867.59306,2,241.63,4,2,2,422
15852,40700.47361,2,160.71,1,2,1,121
15853,40835.44306,1,110.8,3,0,1,301
15854,40882.56875,11,2973.8,5,5,5,555
15855,40750.43056,5,712.24,2,4,3,243
15856,40882.71458,30,15982.48,5,5,5,555
15857,40868.5125,1,297,4,0,2,402
15858,40871.53333,5,1435.07,4,4,4,444
15860,40846.47569,8,977.21,3,5,4,354
15861,40874.66597,10,3154.42,4,5,5,455
15862,40878.56111,4,832.88,5,3,3,533
15863,40861.53403,2,68.84,4,2,1,421
15864,40864.56389,8,1769.78,4,5,4,454
15865,40846.52986,3,895.13,3,3,3,333
15866,40785.58958,1,230.53,2,0,1,201
15867,40881.56736,16,3795.29,5,5,5,555
15869,40609.72431,2,149.64,1,2,1,121
15870,40854.45694,1,356.48,3,0,2,302
15872,40872.49653,2,316.25,4,2,2,422
15874,40823.54028,9,4330.67,3,5,5,355
15877,40885.49792,3,479.83,5,3,3,533
15880,40517.54792,2,329.03,1,2,2,122
15881,40574.70764,8,438.24,1,5,2,152
15882,40688.48264,4,516.36,1,3,3,133
15883,40884.71181,2,406.56,5,2,2,522
15885,40794.44653,3,379.35,2,3,2,232
15886,40826.60069,1,181.09,3,0,1,301
15888,40807.40556,2,141.27,2,2,1,221
15889,40730.46528,2,420.07,2,2,2,222
15891,40660.52431,1,511.68,1,0,3,103
15894,40633.57639,2,258.25,1,2,2,122
15895,40737.43542,1,179.17,2,0,1,201
15897,40692.57639,2,208.59,1,2,1,121
15898,40885.64097,6,1379.63,5,4,4,544
15899,40518.44167,1,56.25,1,0,1,101
15900,40863.51319,1,337.28,4,0,2,402
15901,40870.52986,3,355.88,4,3,2,432
15903,40877.33889,8,5126.34,5,5,5,555
15904,40878.61806,1,164.68,5,0,1,501
15906,40867.51667,8,1521.79,4,5,4,454
15907,40883.51458,3,882.72,5,3,3,533
15909,40713.44306,1,191.94,2,0,1,201
15910,40886.45208,8,1228.88,5,5,4,554
15912,40708.60347,2,264.62,1,2,2,122
15916,40870.57361,10,1488.48,4,5,4,454
15917,40639.44444,1,123.1,1,0,1,101
15918,40696.4875,2,334.23,1,2,2,122
15919,40867.47778,2,535.77,4,2,3,423
15920,40732.64653,4,167.5,2,3,1,231
15921,40714.46042,1,323.03,2,0,2,202
15922,40514.54514,2,363.6,1,2,2,122
15923,40514.51111,1,127.08,1,0,1,101
15925,40692.64931,1,207.15,1,0,1,101
15930,40819.61944,1,426.63,3,0,2,302
15932,40882.71736,11,2461.85,5,5,5,555
15933,40865.55139,3,1107.46,4,3,4,434
15935,40647.56042,2,416.86,1,2,2,122
15937,40822.65833,1,145.35,3,0,1,301
15938,40774.53889,5,404.58,2,4,2,242
15939,40797.47917,16,6102.26,2,5,5,255
15940,40575.68125,2,35.8,1,2,1,121
15942,40753.37569,1,337.44,2,0,2,202
15944,40610.43958,1,325.1,1,0,2,102
15945,40521.55139,1,181,1,0,1,101
15947,40804.44861,1,1708.24,2,0,4,204
15948,40878.64722,2,955.24,5,2,4,524
15949,40870.38125,2,364.72,4,2,2,422
15950,40885.44028,5,1750.06,5,4,4,544
15951,40885.78958,3,669.57,5,3,3,533
15952,40853.47083,4,786.07,3,3,3,333
15953,40871.64722,10,1632.43,4,5,4,454
15955,40862.59375,14,4389.81,4,5,5,455
15957,40855.50972,1,428.89,3,0,2,302
15958,40812.57014,1,104.35,2,0,1,201
15963,40867.48125,2,470.76,4,2,3,423
15965,40869.69722,4,808.87,4,3,3,433
15967,40863.65347,2,398.33,4,2,2,422
15969,40884.4625,4,582.9,5,3,3,533
15970,40583.50556,1,314.1,1,0,2,102
15971,40869.53472,12,4199.85,4,5,5,455
15973,40651.40208,3,99.77,1,3,1,131
15974,40847.55069,8,3448.27,3,5,5,355
15975,40802.56458,1,371.01,2,0,2,202
15976,40721.54167,2,427.64,2,2,2,222
15977,40869.56181,2,1054.73,4,2,4,424
15978,40809.63958,1,1098.78,2,0,4,204
15980,40798.40347,3,2398.86,2,3,5,235
15981,40862.33333,8,3408.48,4,5,5,455
15983,40864.73194,4,1465.12,4,3,4,434
15984,40884.51111,11,2794.43,5,5,5,555
15985,40763.68819,3,1142.42,2,3,4,234
15986,40856.63681,1,168.12,4,0,1,401
15987,40874.65139,7,1437.45,4,4,4,444
15988,40867.55764,1,156.78,4,0,1,401
15990,40842.66528,2,792.11,3,2,3,323
15992,40883.45833,1,41.99,5,0,1,501
15993,40878.44792,10,2741.12,5,5,5,555
15994,40832.51944,1,427.07,3,0,2,302
15996,40798.63472,7,1016.68,2,4,4,244
15998,40850.53125,6,3074.42,3,4,5,345
16000,40884.51181,3,12393.7,5,3,5,535
16003,40857.41458,5,2735.37,4,4,5,445
16005,40874.57431,4,578.71,4,3,3,433
16006,40675.55,1,101.4,1,0,1,101
16007,40839.46181,4,1700.71,3,3,4,334
16008,40863.43889,3,478.78,4,3,3,433
16009,40864.70208,4,972.11,4,3,4,434
16010,40641.42639,3,392.4,1,3,2,132
16011,40878.68819,16,3352.96,5,5,5,555
16012,40851.55903,3,1415.29,3,3,4,334
16013,40883.44167,51,37022.25,5,5,5,555
16014,40851.47431,4,637.58,3,3,3,333
16015,40883.45694,4,694.38,5,3,3,533
16016,40883.60764,10,1440.06,5,5,4,554
16017,40839.53889,1,211.88,3,0,1,301
16018,40847.59236,2,408.9,3,2,2,322
16019,40885.42083,10,3627.24,5,5,5,555
16020,40870.47083,2,851.01,4,2,3,423
16022,40626.55278,1,602.63,1,0,3,103
16023,40840.69028,3,719.81,3,3,3,333
16024,40874.55972,1,251.03,4,0,2,402
16025,40857.48958,1,439.66,4,0,2,402
16026,40843.57847,1,236.09,3,0,1,301
16027,40795.44931,7,852.12,2,4,3,243
16029,40848.43542,73,65765.61,3,5,5,355
16030,40577.47778,1,331.24,1,0,2,102
16031,40794.54653,2,548.94,2,2,3,223
16033,40881.53056,27,8703.71,5,5,5,555
16034,40690.67847,3,437.7,1,3,2,132
16036,40799.62014,2,758.92,2,2,3,223
16037,40617.38403,3,855.02,1,3,3,133
16038,40879.52778,4,454.33,5,3,2,532
16040,40821.57431,3,1313.55,3,3,4,334
16041,40856.51736,3,3166.4,4,3,5,435
16042,40864.74306,7,1181.37,4,4,4,444
16043,40849.53472,4,773.99,3,3,3,333
16045,40767.52847,4,1340.7,2,3,4,234
16048,40801.425,3,243.69,2,3,2,232
16049,40846.55486,3,1078.96,3,3,4,334
16050,40713.48889,1,137.9,2,0,1,201
16052,40832.63403,1,362.06,3,0,2,302
16053,40854.47292,2,1511.95,3,2,4,324
16054,40741.54722,1,783.9,2,0,3,203
16055,40666.39306,1,134.8,1,0,1,101
16056,40841.63819,1,650.75,3,0,3,303
16057,40882.69167,9,2155.22,5,5,5,555
16059,40821.41389,6,1453.16,3,4,4,344
16061,40617.61181,1,-29.95,1,0,1,101
16062,40877.51042,4,1153.62,5,3,4,534
16063,40626.62222,2,335.32,1,2,2,122
16065,40521.54375,1,367.14,1,0,2,102
16066,40870.49583,5,1521.87,4,4,4,444
16070,40864.65972,2,852.15,4,2,3,423
16071,40842.46806,1,326.24,3,0,2,302
16072,40598.60556,1,584.32,1,0,3,103
16073,40595.52292,2,94.35,1,2,1,121
16076,40883.62431,11,2173.53,5,5,5,555
16078,40603.40764,1,79.2,1,0,1,101
16079,40870.53333,3,1352,4,3,4,434
16080,40805.44583,3,176.6,2,3,1,231
16081,40830.54583,5,2806.9,3,4,5,345
16083,40786.44931,2,1317.62,2,2,4,224
16084,40587.67014,1,436.18,1,0,2,102
16085,40863.55833,5,981.51,4,4,4,444
16086,40827.54792,6,1119.31,3,4,4,344
16091,40732.36458,2,315.06,2,2,2,222
16092,40788.49028,5,809.36,2,4,3,243
16093,40780.46458,1,17,2,0,1,201
16094,40875.53125,5,1041.83,4,4,4,444
16096,40622.56806,1,320.62,1,0,2,102
16097,40646.57431,1,185.05,1,0,1,101
16098,40799.41597,8,2005.63,2,5,4,254
16099,40836.55069,3,731.9,3,3,3,333
16101,40877.70417,3,1260.96,5,3,4,534
16102,40844.55486,3,1842.14,3,3,4,334
16103,40879.59444,6,1429.64,5,4,4,544
16104,40825.43264,1,302.36,3,0,2,302
16105,40638.42569,1,336.96,1,0,2,102
16106,40821.44236,1,108.38,3,0,1,301
16107,40869.40278,7,3204.16,4,4,5,445
16108,40802.49375,2,816.1,2,2,3,223
16109,40668.38681,2,611.88,1,2,3,123
16110,40841.60764,3,1320.95,3,3,4,334
16112,40743.60278,4,195.74,2,3,1,231
16113,40703.67778,1,161.38,1,0,1,101
16114,40716.42569,1,135.75,2,0,1,201
16115,40877.48056,8,1665.83,5,5,4,554
16116,40681.39097,2,592.88,1,2,3,123
16117,40697.4875,1,232.21,1,0,1,101
16119,40878.63264,2,423.36,5,2,2,522
16120,40827.59861,5,1294.14,3,4,4,344
16121,40829.54097,2,865.16,3,2,3,323
16122,40813.64861,4,684.42,2,3,3,233
16123,40835.3875,1,307.78,3,0,2,302
16124,40570.67014,2,187.15,1,2,1,121
16125,40519.65833,1,289.35,1,0,2,102
16126,40857.66875,4,6287.77,4,3,5,435
16127,40847.58194,1,656.25,3,0,3,303
16128,40869.46806,5,1880.22,4,4,4,444
16131,40835.49514,5,3506.54,3,4,5,345
16133,40883.475,46,14338.66,5,5,5,555
16134,40865.42014,3,603.69,4,3,3,433
16135,40624.52083,1,517.55,1,0,3,103
16136,40827.38194,3,709.38,3,3,3,333
16138,40518.63194,1,-7.95,1,0,1,101
16139,40868.35903,3,635.41,4,3,3,433
16140,40834.45764,4,720.77,3,3,3,333
16141,40798.54931,1,620.4,2,0,3,203
16142,40637.42778,1,535.34,1,0,3,103
16143,40883.59236,7,2419.84,5,4,5,545
16144,40640.42292,1,175.2,1,0,1,101
16145,40878.43958,18,3746.98,5,5,5,555
16146,40729.59722,3,734.13,2,3,3,233
16147,40753.41458,1,375,2,0,2,202
16148,40590.58403,1,76.32,1,0,1,101
16149,40882.47847,2,280.52,5,2,2,522
16150,40848.39514,11,1911.07,3,5,4,354
16152,40618.40764,1,1829.04,1,0,4,104
16153,40837.45139,5,1824.23,3,4,4,344
16156,40878.52917,13,2994.62,5,5,5,555
16157,40871.48681,4,644.24,4,3,3,433
16159,40605.51875,1,348.2,1,0,2,102
16160,40822.77083,4,1009.45,3,3,4,334
16161,40885.50694,25,5364.93,5,5,5,555
16162,40634.62708,1,37.4,1,0,1,101
16163,40661.82153,3,856.6,1,3,3,133
16164,40869.62778,4,802.53,4,3,3,433
16168,40876.53125,27,3787.6,5,5,5,555
16169,40878.64444,4,1822.97,5,3,4,534
16170,40836.34792,7,1880.42,3,4,4,344
16171,40827.61875,1,73.2,3,0,1,301
16172,40791.55694,4,1140.21,2,3,4,234
16173,40871.45347,7,1406.57,4,4,4,444
16174,40760.55972,3,1009.55,2,3,4,234
16175,40792.60556,4,1037.59,2,3,4,234
16177,40836.53958,1,331.95,3,0,2,302
16178,40748.67014,1,197.9,2,0,1,201
16179,40826.40347,1,215.83,3,0,1,301
16180,40786.68611,10,10217.48,2,5,5,255
16181,40813.56806,1,305.54,2,0,2,202
16182,40814.55764,4,6617.65,2,3,5,235
16183,40819.62431,1,338.71,3,0,2,302
16184,40822.73819,7,1155.54,3,4,4,344
16185,40870.40347,2,529.41,4,2,3,423
16186,40864.52986,13,4006.94,4,5,5,455
16187,40855.40972,17,6841.24,3,5,5,355
16188,40842.51319,4,981.86,3,3,4,334
16189,40871.49097,2,215.48,4,2,1,421
16190,40846.66597,1,215.08,3,0,1,301
16191,40884.47639,25,4913.32,5,5,5,555
16193,40650.48958,1,314.45,1,0,2,102
16198,40811.62361,1,400.68,2,0,2,202
16200,40882.61111,2,1068.87,5,2,4,524
16201,40883.66806,5,1821.52,5,4,4,544
16202,40526.44653,1,365.27,1,0,2,102
16203,40828.52153,5,589.15,3,4,3,343
16204,40863.56944,1,384.18,4,0,2,402
16205,40856.39722,4,761.38,4,3,3,433
16206,40832.44514,4,537.06,3,3,3,333
16207,40861.57708,1,394.38,4,0,2,402
16208,40842.48333,2,664.26,3,2,3,323
16209,40798.49861,5,2262.62,2,4,5,245
16210,40885.525,18,21086.3,5,5,5,555
16211,40805.68264,2,542.77,2,2,3,223
16212,40867.54167,3,681.19,4,3,3,433
16213,40808.41875,1,159,2,0,1,201
16214,40716.47917,3,1062.75,2,3,4,234
16215,40806.42917,1,242.35,2,0,2,202
16216,40619.64861,1,914.93,1,0,4,104
16217,40651.56319,4,259.39,1,3,2,132
16218,40857.41597,8,3054.87,4,5,5,455
16221,40850.48819,3,860.86,3,3,3,333
16222,40568.56806,1,773.55,1,0,3,103
16224,40829.74375,4,1295.3,3,3,4,334
16225,40842.35417,5,1096.32,3,4,4,344
16226,40683.61181,3,255.12,1,3,2,132
16227,40667.68542,2,308.32,1,2,2,122
16229,40799.71944,2,1010.6,2,2,4,224
16230,40697.42083,2,542.03,1,2,3,123
16232,40854.46667,5,983.23,3,4,4,344
16233,40815.72708,5,422.13,2,4,2,242
16235,40846.45556,6,858.41,3,4,3,343
16236,40808.59028,1,432.2,2,0,2,202
16239,40830.35347,3,372.9,3,3,2,332
16240,40878.58472,5,3693.81,5,4,5,545
16241,40877.46389,13,2591.97,5,5,5,555
16242,40878.63333,8,3577.46,5,5,5,555
16243,40853.52222,2,409.1,3,2,2,322
16244,40675.42917,2,1522.75,1,2,4,124
16245,40863.42639,5,1352.36,4,4,4,444
16247,40716.59931,1,114.56,2,0,1,201
16248,40825.48056,1,152.94,3,0,1,301
16249,40834.42153,5,1800.07,3,4,4,344
16250,40625.62986,2,389.44,1,2,2,122
16252,40520.67708,1,-155.09,1,0,1,101
16253,40855.47431,3,3665.62,3,3,5,335
16255,40870.52778,10,2609.3,4,5,5,455
16256,40629.50972,2,732.63,1,2,3,123
16257,40710.42431,1,46.95,2,0,1,201
16258,40841.5625,5,5203.51,3,4,5,345
16260,40836.40278,1,1035.45,3,0,4,304
16261,40869.72431,4,744.39,4,3,3,433
16262,40526.49653,1,-31.65,1,0,1,101
16265,40877.69514,11,5438.75,5,5,5,555
16266,40813.50556,7,861.89,2,4,3,243
16268,40815.77083,1,667.65,2,0,3,203
16270,40533.60139,1,1141.24,1,0,4,104
16271,40884.53125,6,1398.69,5,4,4,544
16272,40770.45417,2,411.7,2,2,2,222
16274,40513.64931,1,351.75,1,0,2,102
16275,40690.52847,1,559.87,1,0,3,103
16276,40710.39861,1,810.6,2,0,3,203
16278,40863.67292,3,537.83,4,3,3,433
16279,40865.625,4,1496.68,4,3,4,434
16281,40814.62292,1,2062.06,2,0,5,205
16282,40547.4875,1,168.3,1,0,1,101
16283,40881.50556,7,1531.51,5,4,4,544
16284,40855.675,2,812.68,4,2,3,423
16287,40717.38056,1,142.5,2,0,1,201
16292,40769.60417,2,280.9,2,2,2,222
16293,40878.38403,10,2236.74,5,5,5,555
16295,40877.34514,4,1328.55,5,3,4,534
16297,40674.46875,4,275.4,1,3,2,132
16298,40864.49931,3,598.2,4,3,3,433
16302,40779.39236,2,212.82,2,2,1,221
16303,40861.45069,4,5345.83,4,3,5,435
16305,40748.5125,1,361.22,2,0,2,202
16306,40673.50833,8,602.27,1,5,3,153
16308,40849.475,4,2560,3,3,5,335
16309,40795.51806,3,686.67,2,3,3,233
16311,40869.37083,2,616.26,4,2,3,423
16313,40883.54306,2,274.15,5,2,2,522
16315,40556.49792,1,226.37,1,0,1,101
16316,40822.575,12,2880.56,3,5,5,355
16317,40767.53194,3,1341.65,2,3,4,234
16318,40851.54514,1,328.15,3,0,2,302
16319,40669.47708,1,404.4,1,0,2,102
16320,40714.64236,2,1038.46,2,2,4,224
16321,40814.62153,6,230.7,2,4,1,241
16322,40885.65347,2,326.75,5,2,2,522
16323,40690.61667,1,207.5,1,0,1,101
16324,40758.54028,3,408.59,2,3,2,232
16325,40842.68681,5,510.54,3,4,3,343
16326,40881.42431,15,3070.87,5,5,5,555
16327,40872.55764,6,3820.27,4,4,5,445
16330,40869.51667,4,242.21,4,3,2,432
16332,40858.59861,8,1585.7,4,5,4,454
16333,40879.51319,21,26626.8,5,5,5,555
16337,40850.41875,1,151.05,3,0,1,301
16338,40729.58056,1,214.8,2,0,1,201
16339,40602.57014,1,94.05,1,0,1,101
16340,40779.62014,1,549.07,2,0,3,203
16341,40862.38333,6,1959.38,4,4,4,444
16342,40811.60833,4,322.41,2,3,2,232
16343,40870.73958,2,328.58,4,2,2,422
16344,40728.65972,1,101.1,2,0,1,201
16345,40842.66875,1,584.96,3,0,3,303
16347,40875.55139,2,851.2,4,2,3,423
16348,40854.65556,7,1415.65,3,4,4,344
16349,40596.52778,1,53.5,1,0,1,101
16350,40865.66181,5,1100.47,4,4,4,444
16351,40554.43472,1,153.9,1,0,1,101
16352,40869.43889,2,494.44,4,2,3,423
16353,40883.51597,22,6675.71,5,5,5,555
16354,40823.60278,2,395.8,3,2,2,322
16356,40689.49375,4,210.32,1,3,1,131
16357,40853.66944,3,658.88,3,3,3,333
16358,40885.63125,5,2024.95,5,4,5,545
16359,40879.71111,12,1710.37,5,5,4,554
16360,40882.51111,8,3404.38,5,5,5,555
16361,40877.52222,4,891.21,5,3,3,533
16362,40854.54236,9,652.07,3,5,3,353
16363,40833.59306,1,109.36,3,0,1,301
16364,40875.47708,2,705.79,4,2,3,423
16365,40869.475,9,1540.42,4,5,4,454
16366,40868.34653,1,327.3,4,0,2,402
16367,40849.55069,2,805.71,3,2,3,323
16368,40884.55,2,479.91,5,2,3,523
16369,40868.68403,3,1553.66,4,3,4,434
16370,40804.66319,4,1311.94,2,3,4,234
16372,40853.54722,2,355.73,3,2,2,322
16374,40820.63958,2,470.93,3,2,3,323
16376,40878.48472,3,965.47,5,3,4,534
16377,40619.65347,1,676.2,1,0,3,103
16378,40639.62986,3,362.95,1,3,2,132
16379,40882.65139,5,2131.9,5,4,5,545
