CustomerID,Days_From_Last,Num_orders,Ln_Num_Orders,Total_Revenue,R,F,M,RFM,Segment
12922,162,1,0.693147181,191.99,1,1,1,111,Lost
12923,65,1,0.693147181,108.34,2,1,1,211,Lost
12924,89,4,1.609437912,917.25,2,3,3,233,At-Risk High Value
12925,5,2,1.098612289,352.89,4,2,2,422,Promising
12928,36,5,1.791759469,1104.54,3,4,3,343,Loyalist
12929,312,1,0.693147181,74.85,1,1,1,111,Lost
12930,79,2,1.098612289,315,2,2,2,222,Lost
12931,22,12,2.564949357,37849.08,3,4,4,344,Loyalist
12933,25,3,1.386294361,439.82,3,3,2,332,Potential Loyalist
12935,3,6,1.945910149,1505.2,4,4,4,444,Champions
12936,18,3,1.386294361,756.13,4,3,3,433,Promising
12937,16,4,1.609437912,888.91,4,3,3,433,Promising
12938,26,1,0.693147181,114.14,3,1,1,311,Need Attention
12939,65,6,1.945910149,7491.8,2,4,4,244,At-Risk High Value
12940,55,2,1.098612289,605.5,2,2,3,223,At-Risk High Value
12942,132,3,1.386294361,543.17,2,3,3,233,At-Risk High Value
12944,36,2,1.098612289,452.17,3,2,2,322,Need Attention
12945,289,1,0.693147181,238.65,1,1,2,112,Lost
12947,144,6,1.945910149,918.67,1,4,3,143,At-Risk High Value
12948,17,7,2.079441542,1296.83,4,4,4,444,Champions
12949,31,5,1.791759469,2450.98,3,4,4,344,Loyalist
12950,3,3,1.386294361,565.8,4,3,3,433,Promising
12951,9,6,1.945910149,866.57,4,4,3,443,Loyalist
12952,6,3,1.386294361,906.14,4,3,3,433,Promising
12953,10,1,0.693147181,215.85,4,1,2,412,New Customers
12955,2,11,2.48490665,3543.54,4,4,4,444,Champions
12956,307,1,0.693147181,83.57,1,1,1,111,Lost
12957,10,7,2.079441542,2160.17,4,4,4,444,Champions
12962,8,2,1.098612289,243.79,4,2,2,422,Promising
12963,9,7,2.079441542,1372.62,4,4,4,444,Champions
12965,90,1,0.693147181,464.43,2,1,2,212,Lost
12966,10,1,0.693147181,130.18,4,1,1,411,New Customers
12967,359,2,1.098612289,1346.2,1,2,4,124,At-Risk High Value
12968,113,1,0.693147181,120.95,2,1,1,211,Lost
12970,8,2,1.098612289,271.11,4,2,2,422,Promising
12971,4,71,4.276666119,10243.47,4,4,4,444,Champions
12974,198,1,0.693147181,101.2,1,1,1,111,Lost
12976,212,1,0.693147181,261.64,1,1,2,112,Lost
12977,157,1,0.693147181,37.94,1,1,1,111,Lost
12980,158,9,2.302585093,6886.74,1,4,4,144,At-Risk High Value
12981,30,2,1.098612289,302.74,3,2,2,322,Need Attention
12982,243,1,0.693147181,202.14,1,1,1,111,Lost
12984,19,1,0.693147181,67.5,3,1,1,311,Need Attention
12985,1,2,1.098612289,738.23,4,2,3,423,Promising
12987,74,2,1.098612289,478.9,2,2,3,223,At-Risk High Value
12988,293,1,0.693147181,252.17,1,1,2,112,Lost
12989,4,13,2.63905733,6309.96,4,4,4,444,Champions
12990,32,3,1.386294361,182,3,3,1,331,Potential Loyalist
12991,24,2,1.098612289,223.08,3,2,2,322,Need Attention
12993,24,4,1.609437912,293.76,3,3,2,332,Potential Loyalist
12994,5,3,1.386294361,714.02,4,3,3,433,Promising
12995,86,1,0.693147181,173.16,2,1,1,211,Lost
12997,23,4,1.609437912,1025.89,3,3,3,333,Potential Loyalist
12999,197,3,1.386294361,301.44,1,3,2,132,Lost
13000,107,3,1.386294361,429.07,2,3,2,232,Lost
13001,5,13,2.63905733,7824.64,4,4,4,444,Champions
13002,319,1,0.693147181,86.15,1,1,1,111,Lost
13003,106,3,1.386294361,149.05,2,3,1,231,Lost
13004,12,17,2.890371758,3614.49,4,4,4,444,Champions
13005,174,2,1.098612289,331.75,1,2,2,122,Lost
13006,57,1,0.693147181,81.57,2,1,1,211,Lost
13008,324,1,0.693147181,131.61,1,1,1,111,Lost
13011,373,1,0.693147181,50.55,1,1,1,111,Lost
13012,10,8,2.197224577,1230.65,4,4,4,444,Champions
13013,2,12,2.564949357,3613.68,4,4,4,444,Champions
13014,11,10,2.397895273,3007.48,4,4,4,444,Champions
13015,54,4,1.609437912,1802.19,2,3,4,234,At-Risk High Value
13016,74,2,1.098612289,497.9,2,2,3,223,At-Risk High Value
13017,8,1,0.693147181,204,4,1,1,411,New Customers
13018,17,20,3.044522438,4568.83,4,4,4,444,Champions
13021,5,8,2.197224577,2003.34,4,4,4,444,Champions
13023,65,2,1.098612289,487.05,2,2,3,223,At-Risk High Value
13026,2,5,1.791759469,838.44,4,4,3,443,Loyalist
13027,114,6,1.945910149,4320,2,4,4,244,At-Risk High Value
13028,23,2,1.098612289,435.94,3,2,2,322,Need Attention
13029,31,3,1.386294361,1214.5,3,3,4,334,Potential Loyalist
13030,12,2,1.098612289,562.3,4,2,3,423,Promising
13032,53,2,1.098612289,656.48,2,2,3,223,At-Risk High Value
13033,358,1,0.693147181,82.55,1,1,1,111,Lost
13034,55,2,1.098612289,462.77,2,2,2,222,Lost
13035,74,2,1.098612289,761.08,2,2,3,223,At-Risk High Value
13037,139,3,1.386294361,661.57,2,3,3,233,At-Risk High Value
13038,81,3,1.386294361,846.06,2,3,3,233,At-Risk High Value
13040,9,2,1.098612289,466.48,4,2,2,422,Promising
13043,274,1,0.693147181,374.46,1,1,2,112,Lost
13044,292,1,0.693147181,269.49,1,1,2,112,Lost
13045,100,1,0.693147181,221.08,2,1,2,212,Lost
13046,31,2,1.098612289,559.46,3,2,3,323,Potential Loyalist
13047,32,8,2.197224577,2112.24,3,4,4,344,Loyalist
13048,15,4,1.609437912,898.86,4,3,3,433,Promising
13049,65,2,1.098612289,534.28,2,2,3,223,At-Risk High Value
13050,15,17,2.890371758,4232.79,4,4,4,444,Champions
13052,213,1,0.693147181,332.25,1,1,2,112,Lost
13055,79,2,1.098612289,776.44,2,2,3,223,At-Risk High Value
13058,25,3,1.386294361,222.35,3,3,2,332,Potential Loyalist
13059,250,1,0.693147181,165.7,1,1,1,111,Lost
13060,254,1,0.693147181,229.83,1,1,2,112,Lost
13061,73,1,0.693147181,215.61,2,1,1,211,Lost
13062,192,1,0.693147181,327.18,1,1,2,112,Lost
13064,13,4,1.609437912,965.14,4,3,3,433,Promising
13065,374,1,0.693147181,188.16,1,1,1,111,Lost
13066,25,2,1.098612289,365.17,3,2,2,322,Need Attention
13067,83,1,0.693147181,111.51,2,1,1,211,Lost
13068,11,2,1.098612289,344,4,2,2,422,Promising
13069,1,20,3.044522438,3206.75,4,4,4,444,Champions
13070,193,1,0.693147181,62.4,1,1,1,111,Lost
13072,267,1,0.693147181,147.45,1,1,1,111,Lost
13075,130,1,0.693147181,652.81,2,1,3,213,At-Risk High Value
13077,2,3,1.386294361,556.99,4,3,3,433,Promising
13078,4,25,3.258096538,9722.72,4,4,4,444,Champions
13079,5,5,1.791759469,220.1,4,4,2,442,Loyalist
13080,180,1,0.693147181,58.08,1,1,1,111,Lost
13081,12,9,2.302585093,14133.36,4,4,4,444,Champions
13082,127,7,2.079441542,3118.13,2,4,4,244,At-Risk High Value
13083,5,2,1.098612289,161.67,4,2,1,421,Promising
13085,158,2,1.098612289,297.38,1,2,2,122,Lost
13089,3,66,4.204692619,41222.77,4,4,4,444,Champions
13090,9,13,2.63905733,7171.95,4,4,4,444,Champions
13091,29,1,0.693147181,300.34,3,1,2,312,Need Attention
13092,71,5,1.791759469,368.13,2,4,2,242,At-Risk High Value
13093,276,7,2.079441542,5164.47,1,4,4,144,At-Risk High Value
13094,22,12,2.564949357,1469.4,3,4,4,344,Loyalist
13095,71,1,0.693147181,55.68,2,1,1,211,Lost
13097,33,9,2.302585093,4099.77,3,4,4,344,Loyalist
13098,2,26,3.295836866,20294.53,4,4,4,444,Champions
13099,100,1,0.693147181,207.36,2,1,1,211,Lost
13101,235,1,0.693147181,101.19,1,1,1,111,Lost
13102,2,20,3.044522438,4528.59,4,4,4,444,Champions
13103,40,1,0.693147181,169.54,3,1,1,311,Need Attention
13104,4,6,1.945910149,1068.48,4,4,3,443,Loyalist
13106,134,1,0.693147181,76.5,2,1,1,211,Lost
13107,45,4,1.609437912,1174.5,3,3,4,334,Potential Loyalist
13108,373,1,0.693147181,350.06,1,1,2,112,Lost
13109,60,2,1.098612289,489.34,2,2,3,223,At-Risk High Value
13110,32,6,1.945910149,1132.1,3,4,3,343,Loyalist
13113,1,23,3.17805383,11702.24,4,4,4,444,Champions
13115,12,4,1.609437912,952.53,4,3,3,433,Promising
13116,139,1,0.693147181,298.76,2,1,2,212,Lost
13117,22,8,2.197224577,729.81,3,4,3,343,Loyalist
13118,20,4,1.609437912,857.77,3,3,3,333,Potential Loyalist
13120,239,1,0.693147181,30.6,1,1,1,111,Lost
13121,270,1,0.693147181,183.73,1,1,1,111,Lost
13122,95,2,1.098612289,353.75,2,2,2,222,Lost
13124,90,3,1.386294361,2507.32,2,3,4,234,At-Risk High Value
13126,5,7,2.079441542,1421.7,4,4,4,444,Champions
13127,78,1,0.693147181,204.62,2,1,1,211,Lost
13130,95,1,0.693147181,64,2,1,1,211,Lost
13131,24,3,1.386294361,801.7,3,3,3,333,Potential Loyalist
13132,262,1,0.693147181,77.3,1,1,1,111,Lost
13133,274,2,1.098612289,90,1,2,1,121,Lost
13134,86,4,1.609437912,932.06,2,3,3,233,At-Risk High Value
13135,197,1,0.693147181,3096,1,1,4,114,Lost
13136,57,4,1.609437912,1589.83,2,3,4,234,At-Risk High Value
13137,11,8,2.197224577,2070.53,4,4,4,444,Champions
13138,23,6,1.945910149,582.23,3,4,3,343,Loyalist
13139,17,6,1.945910149,2839.58,4,4,4,444,Champions
13140,109,3,1.386294361,379.6,2,3,2,232,Lost
13141,85,4,1.609437912,1187.03,2,3,4,234,At-Risk High Value
13142,20,1,0.693147181,206.03,3,1,1,311,Need Attention
13144,333,1,0.693147181,87.35,1,1,1,111,Lost
13145,40,4,1.609437912,618.52,3,3,3,333,Potential Loyalist
13146,27,1,0.693147181,192.03,3,1,1,311,Need Attention
13147,11,4,1.609437912,712.8,4,3,3,433,Promising
13148,30,7,2.079441542,2834.87,3,4,4,344,Loyalist
13149,15,4,1.609437912,1215.44,4,3,4,434,Promising
13151,296,1,0.693147181,711.71,1,1,3,113,Lost
13153,6,1,0.693147181,402.46,4,1,2,412,New Customers
13155,34,4,1.609437912,644.21,3,3,3,333,Potential Loyalist
13157,50,4,1.609437912,995.32,3,3,3,333,Potential Loyalist
13158,95,4,1.609437912,583.66,2,3,3,233,At-Risk High Value
13159,9,4,1.609437912,935.53,4,3,3,433,Promising
13160,23,1,0.693147181,91.8,3,1,1,311,Need Attention
13161,314,1,0.693147181,104.25,1,1,1,111,Lost
13162,123,4,1.609437912,1176.71,2,3,4,234,At-Risk High Value
13165,47,2,1.098612289,815.58,3,2,3,323,Potential Loyalist
13166,284,1,0.693147181,296.45,1,1,2,112,Lost
13167,19,4,1.609437912,700.21,3,3,3,333,Potential Loyalist
13168,37,4,1.609437912,882.94,3,3,3,333,Potential Loyalist
13169,64,2,1.098612289,526.68,2,2,3,223,At-Risk High Value
13170,27,1,0.693147181,83.25,3,1,1,311,Need Attention
13171,22,3,1.386294361,379.85,3,3,2,332,Potential Loyalist
13173,5,2,1.098612289,266.5,4,2,2,422,Promising
13174,17,3,1.386294361,1746.4,4,3,4,434,Promising
13176,47,1,0.693147181,375.9,3,1,2,312,Need Attention
13177,65,1,0.693147181,119.85,2,1,1,211,Lost
13178,27,11,2.48490665,2147.32,3,4,4,344,Loyalist
13182,46,1,0.693147181,44.14,3,1,1,311,Need Attention
13183,8,9,2.302585093,2857.08,4,4,4,444,Champions
13184,15,9,2.302585093,1388.59,4,4,4,444,Champions
13185,268,1,0.693147181,71.4,1,1,1,111,Lost
13186,40,3,1.386294361,938.59,3,3,3,333,Potential Loyalist
13187,338,1,0.693147181,172.24,1,1,1,111,Lost
13188,12,1,0.693147181,114.6,4,1,1,411,New Customers
13189,19,2,1.098612289,159.88,3,2,1,321,Need Attention
13192,96,2,1.098612289,550.58,2,2,3,223,At-Risk High Value
13193,62,1,0.693147181,93.58,2,1,1,211,Lost
13194,136,1,0.693147181,60.7,2,1,1,211,Lost
13196,12,3,1.386294361,952.91,4,3,3,433,Promising
13198,11,6,1.945910149,1771.13,4,4,4,444,Champions
13199,4,33,3.526360525,8697.28,4,4,4,444,Champions
13200,20,4,1.609437912,679.55,3,3,3,333,Potential Loyalist
13203,10,4,1.609437912,633,4,3,3,433,Promising
13207,16,2,1.098612289,179.46,4,2,1,421,Promising
13208,59,6,1.945910149,975.41,2,4,3,243,At-Risk High Value
13209,31,6,1.945910149,2758.85,3,4,4,344,Loyalist
13210,94,1,0.693147181,188.14,2,1,1,211,Lost
13211,11,3,1.386294361,893.08,4,3,3,433,Promising
13212,20,2,1.098612289,488.84,3,2,3,323,Potential Loyalist
13213,57,4,1.609437912,924.19,2,3,3,233,At-Risk High Value
13216,268,1,0.693147181,172.12,1,1,1,111,Lost
13217,123,3,1.386294361,533.98,2,3,3,233,At-Risk High Value
13218,128,1,0.693147181,47.64,2,1,1,211,Lost
13220,79,4,1.609437912,803.74,2,3,3,233,At-Risk High Value
13221,241,2,1.098612289,622.62,1,2,3,123,At-Risk High Value
13223,201,2,1.098612289,133.2,1,2,1,121,Lost
13224,61,2,1.098612289,1134.1,2,2,3,223,At-Risk High Value
13225,4,7,2.079441542,4990.02,4,4,4,444,Champions
13226,274,1,0.693147181,80.51,1,1,1,111,Lost
13227,202,1,0.693147181,197.7,1,1,1,111,Lost
13228,82,1,0.693147181,179,2,1,1,211,Lost
13229,226,1,0.693147181,131.1,1,1,1,111,Lost
13230,5,13,2.63905733,1995.52,4,4,4,444,Champions
13232,13,7,2.079441542,1043.43,4,4,3,443,Loyalist
13233,75,2,1.098612289,450.84,2,2,2,222,Lost
13235,213,1,0.693147181,595.47,1,1,3,113,Lost
13236,25,2,1.098612289,575.7,3,2,3,323,Potential Loyalist
13238,18,4,1.609437912,308.13,4,3,2,432,Potential Loyalist
13239,262,1,0.693147181,267.16,1,1,2,112,Lost
13240,97,4,1.609437912,546.59,2,3,3,233,At-Risk High Value
13242,113,2,1.098612289,62.4,2,2,1,221,Lost
13243,204,1,0.693147181,327.39,1,1,2,112,Lost
13244,93,1,0.693147181,71.04,2,1,1,211,Lost
13245,51,1,0.693147181,331.7,3,1,2,312,Need Attention
13246,19,6,1.945910149,1651.58,3,4,4,344,Loyalist
13247,18,4,1.609437912,430.92,4,3,2,432,Potential Loyalist
13248,125,2,1.098612289,325.73,2,2,2,222,Lost
13249,93,3,1.386294361,680.41,2,3,3,233,At-Risk High Value
13253,157,2,1.098612289,821.6,1,2,3,123,At-Risk High Value
13255,10,2,1.098612289,359.71,4,2,2,422,Promising
13256,15,1,0.693147181,0,4,1,1,411,New Customers
13258,12,3,1.386294361,634.18,4,3,3,433,Promising
13259,62,1,0.693147181,156.22,2,1,1,211,Lost
13260,62,1,0.693147181,557.62,2,1,3,213,At-Risk High Value
13261,269,2,1.098612289,572.1,1,2,3,123,At-Risk High Value
13262,264,1,0.693147181,193.33,1,1,1,111,Lost
13263,2,33,3.526360525,4627.69,4,4,4,444,Champions
13265,54,5,1.791759469,1434.5,2,4,4,244,At-Risk High Value
13266,12,12,2.564949357,3174.17,4,4,4,444,Champions
13267,3,14,2.708050201,3525.09,4,4,4,444,Champions
13268,18,10,2.397895273,2131.99,4,4,4,444,Champions
13269,2,13,2.63905733,4021.33,4,4,4,444,Champions
13270,367,1,0.693147181,590,1,1,3,113,Lost
13271,38,1,0.693147181,129.86,3,1,1,311,Need Attention
13272,32,2,1.098612289,203.51,3,2,1,321,Need Attention
13273,114,1,0.693147181,128.78,2,1,1,211,Lost
13276,64,2,1.098612289,432.13,2,2,2,222,Lost
13277,16,4,1.609437912,208.4,4,3,1,431,Potential Loyalist
13278,41,1,0.693147181,352.1,3,1,2,312,Need Attention
13279,79,1,0.693147181,120.05,2,1,1,211,Lost
13280,123,3,1.386294361,447.16,2,3,2,232,Lost
13282,19,3,1.386294361,656.14,3,3,3,333,Potential Loyalist
13283,60,2,1.098612289,72.86,2,2,1,221,Lost
13284,331,1,0.693147181,169.39,1,1,1,111,Lost
13285,24,4,1.609437912,1040.6,3,3,3,333,Potential Loyalist
13291,156,1,0.693147181,267.99,1,1,2,112,Lost
13292,39,2,1.098612289,403.68,3,2,2,322,Need Attention
13294,190,2,1.098612289,529.49,1,2,3,123,At-Risk High Value
13295,360,1,0.693147181,95.6,1,1,1,111,Lost
13296,138,1,0.693147181,76.9,2,1,1,211,Lost
13297,8,3,1.386294361,1314.95,4,3,4,434,Promising
13298,2,1,0.693147181,360,4,1,2,412,New Customers
13299,269,1,0.693147181,107.1,1,1,1,111,Lost
13300,170,1,0.693147181,218.79,1,1,2,112,Lost
13301,104,4,1.609437912,545.16,2,3,3,233,At-Risk High Value
13302,156,1,0.693147181,63.75,1,1,1,111,Lost
13304,352,1,0.693147181,201.72,1,1,1,111,Lost
13305,5,10,2.397895273,1612.36,4,4,4,444,Champions
13307,121,1,0.693147181,15,2,1,1,211,Lost
13308,23,3,1.386294361,977.21,3,3,3,333,Potential Loyalist
13309,8,5,1.791759469,786.11,4,4,3,443,Loyalist
13310,29,3,1.386294361,666.83,3,3,3,333,Potential Loyalist
13311,5,2,1.098612289,518.46,4,2,3,423,Promising
13313,23,5,1.791759469,935.48,3,4,3,343,Loyalist
13314,2,3,1.386294361,566.35,4,3,3,433,Promising
13316,38,4,1.609437912,4534.54,3,3,4,334,Potential Loyalist
13317,67,4,1.609437912,1271.17,2,3,4,234,At-Risk High Value
13318,2,3,1.386294361,577.4,4,3,3,433,Promising
13319,6,17,2.890371758,7453.7,4,4,4,444,Champions
13320,79,3,1.386294361,687.42,2,3,3,233,At-Risk High Value
13321,73,2,1.098612289,481.82,2,2,3,223,At-Risk High Value
13322,18,1,0.693147181,166.59,4,1,1,411,New Customers
13323,4,5,1.791759469,736.85,4,4,3,443,Loyalist
13324,37,6,1.945910149,5679.19,3,4,4,344,Loyalist
13325,82,1,0.693147181,396.8,2,1,2,212,Lost
13327,39,7,2.079441542,2418.09,3,4,4,344,Loyalist
13328,317,1,0.693147181,620.88,1,1,3,113,Lost
13329,32,2,1.098612289,775.8,3,2,3,323,Potential Loyalist
13330,93,3,1.386294361,648.27,2,3,3,233,At-Risk High Value
13332,15,1,0.693147181,298.25,4,1,2,412,New Customers
13334,83,3,1.386294361,1882.3,2,3,4,234,At-Risk High Value
13336,78,1,0.693147181,348.58,2,1,2,212,Lost
13338,158,1,0.693147181,414.96,1,1,2,112,Lost
13339,201,1,0.693147181,438.47,1,1,2,112,Lost
13340,46,5,1.791759469,7505.3,3,4,4,344,Loyalist
13341,261,1,0.693147181,434.65,1,1,2,112,Lost
13343,178,1,0.693147181,261.03,1,1,2,112,Lost
13344,68,2,1.098612289,1398.91,2,2,4,224,At-Risk High Value
13345,288,1,0.693147181,205.05,1,1,1,111,Lost
13347,71,1,0.693147181,262.16,2,1,2,212,Lost
13348,65,1,0.693147181,113.76,2,1,1,211,Lost
13349,11,1,0.693147181,160.92,4,1,1,411,New Customers
13350,17,2,1.098612289,689.57,4,2,3,423,Promising
13351,67,1,0.693147181,305.14,2,1,2,212,Lost
13352,61,1,0.693147181,203.22,2,1,1,211,Lost
13354,72,1,0.693147181,375.07,2,1,2,212,Lost
13355,123,1,0.693147181,364.15,2,1,2,212,Lost
13356,81,1,0.693147181,483.04,2,1,3,213,At-Risk High Value
13357,258,1,0.693147181,397.09,1,1,2,112,Lost
13358,269,1,0.693147181,265.66,1,1,2,112,Lost
13359,64,1,0.693147181,330.4,2,1,2,212,Lost
13362,10,4,1.609437912,1600.84,4,3,4,434,Promising
13363,18,2,1.098612289,661.88,4,2,3,423,Promising
13364,72,1,0.693147181,95.06,2,1,1,211,Lost
13365,34,2,1.098612289,1215.19,3,2,4,324,Potential Loyalist
13366,51,1,0.693147181,56.16,3,1,1,311,Need Attention
13368,257,2,1.098612289,447.2,1,2,2,122,Lost
13369,366,1,0.693147181,197.88,1,1,1,111,Lost
13370,372,1,0.693147181,408.87,1,1,2,112,Lost
13372,90,1,0.693147181,323.38,2,1,2,212,Lost
13373,61,3,1.386294361,2005.15,2,3,4,234,At-Risk High Value
13375,89,1,0.693147181,494.15,2,1,3,213,At-Risk High Value
13376,100,3,1.386294361,762.36,2,3,3,233,At-Risk High Value
13379,27,3,1.386294361,427.37,3,3,2,332,Potential Loyalist
13381,32,6,1.945910149,2308.19,3,4,4,344,Loyalist
13382,281,1,0.693147181,104.47,1,1,1,111,Lost
13384,31,6,1.945910149,2962.49,3,4,4,344,Loyalist
13385,330,1,0.693147181,361.19,1,1,2,112,Lost
13388,132,1,0.693147181,470.38,2,1,2,212,Lost
13389,12,3,1.386294361,612.15,4,3,3,433,Promising
13390,75,1,0.693147181,436.08,2,1,2,212,Lost
13391,204,1,0.693147181,59.8,1,1,1,111,Lost
13394,2,8,2.197224577,1855.22,4,4,4,444,Champions
13395,186,1,0.693147181,233.92,1,1,2,112,Lost
13396,30,2,1.098612289,1093.45,3,2,3,323,Potential Loyalist
13397,73,5,1.791759469,1396.97,2,4,4,244,At-Risk High Value
13398,193,1,0.693147181,287.88,1,1,2,112,Lost
13402,128,2,1.098612289,406.27,2,2,2,222,Lost
13403,18,1,0.693147181,60,4,1,1,411,New Customers
13404,2,2,1.098612289,178.55,4,2,1,421,Promising
13405,75,3,1.386294361,437.05,2,3,2,232,Lost
13408,2,41,3.737669618,22963.88,4,4,4,444,Champions
13410,25,5,1.791759469,847.66,3,4,3,343,Loyalist
13411,108,1,0.693147181,161.55,2,1,1,211,Lost
13414,134,3,1.386294361,1069.05,2,3,3,233,At-Risk High Value
13416,44,2,1.098612289,437.7,3,2,2,322,Need Attention
13417,5,2,1.098612289,413.33,4,2,2,422,Promising
13418,12,13,2.63905733,3972.41,4,4,4,444,Champions
13419,64,1,0.693147181,90.7,2,1,1,211,Lost
13420,150,2,1.098612289,131.95,1,2,1,121,Lost
13421,41,2,1.098612289,1113.59,3,2,3,323,Potential Loyalist
13422,65,1,0.693147181,1106.04,2,1,3,213,At-Risk High Value
13425,109,3,1.386294361,1127.21,2,3,3,233,At-Risk High Value
13426,1,10,2.397895273,2917.7,4,4,4,444,Champions
13427,20,3,1.386294361,485.76,3,3,3,333,Potential Loyalist
13428,11,1,0.693147181,119.99,4,1,1,411,New Customers
13429,11,4,1.609437912,532.36,4,3,3,433,Promising
13430,19,2,1.098612289,484.01,3,2,3,323,Potential Loyalist
13431,68,2,1.098612289,983,2,2,3,223,At-Risk High Value
13434,75,2,1.098612289,350.04,2,2,2,222,Lost
13435,6,7,2.079441542,3643.89,4,4,4,444,Champions
13436,2,1,0.693147181,181.89,4,1,1,411,New Customers
13437,15,7,2.079441542,2006.81,4,4,4,444,Champions
13439,256,1,0.693147181,189.24,1,1,1,111,Lost
13441,92,1,0.693147181,217.64,2,1,2,212,Lost
13447,24,3,1.386294361,812.44,3,3,3,333,Potential Loyalist
13448,17,5,1.791759469,2131.8,4,4,4,444,Champions
13449,24,1,0.693147181,216.12,3,1,2,312,Need Attention
13450,27,6,1.945910149,1639.02,3,4,4,344,Loyalist
13451,27,5,1.791759469,1641.44,3,4,4,344,Loyalist
13452,260,2,1.098612289,590,1,2,3,123,At-Risk High Value
13453,166,2,1.098612289,301.38,1,2,2,122,Lost
13455,25,2,1.098612289,807.78,3,2,3,323,Potential Loyalist
13456,18,6,1.945910149,1219.46,4,4,4,444,Champions
13458,8,14,2.708050201,7065.44,4,4,4,444,Champions
13460,30,2,1.098612289,92.96,3,2,1,321,Need Attention
13461,39,3,1.386294361,626.9,3,3,3,333,Potential Loyalist
13462,253,1,0.693147181,114,1,1,1,111,Lost
13464,59,1,0.693147181,373.92,2,1,2,212,Lost
13466,185,1,0.693147181,214.3,1,1,1,111,Lost
13467,11,2,1.098612289,692.42,4,2,3,423,Promising
13468,2,36,3.610917913,4969.77,4,4,4,444,Champions
13470,100,2,1.098612289,33,2,2,1,221,Lost
13471,2,4,1.609437912,1508.94,4,3,4,434,Promising
13473,61,2,1.098612289,371.31,2,2,2,222,Lost
13474,237,1,0.693147181,153.29,1,1,1,111,Lost
13475,192,4,1.609437912,763.99,1,3,3,133,At-Risk High Value
13476,179,2,1.098612289,679.27,1,2,3,123,At-Risk High Value
13477,38,6,1.945910149,1002.16,3,4,3,343,Loyalist
13479,201,2,1.098612289,285.95,1,2,2,122,Lost
13481,46,4,1.609437912,1058.27,3,3,3,333,Potential Loyalist
13482,233,1,0.693147181,149.84,1,1,1,111,Lost
13483,66,1,0.693147181,99.78,2,1,1,211,Lost
13484,242,1,0.693147181,115.2,1,1,1,111,Lost
13485,234,1,0.693147181,377.74,1,1,2,112,Lost
13486,79,3,1.386294361,741.77,2,3,3,233,At-Risk High Value
13487,58,3,1.386294361,353.1,2,3,2,232,Lost
13488,18,12,2.564949357,5758.5,4,4,4,444,Champions
13489,106,4,1.609437912,419.52,2,3,2,232,Lost
13491,52,10,2.397895273,947.53,2,4,3,243,At-Risk High Value
13492,137,3,1.386294361,677.34,2,3,3,233,At-Risk High Value
13493,276,2,1.098612289,618.63,1,2,3,123,At-Risk High Value
13494,312,1,0.693147181,157.41,1,1,1,111,Lost
13495,8,5,1.791759469,1680.97,4,4,4,444,Champions
13496,11,2,1.098612289,476.93,4,2,2,422,Promising
13497,283,2,1.098612289,285.35,1,2,2,122,Lost
13499,18,5,1.791759469,929.85,4,4,3,443,Loyalist
13500,24,3,1.386294361,672.27,3,3,3,333,Potential Loyalist
13501,289,1,0.693147181,770.8,1,1,3,113,Lost
13502,17,3,1.386294361,285.04,4,3,2,432,Potential Loyalist
13503,72,1,0.693147181,85.65,2,1,1,211,Lost
13504,65,1,0.693147181,203.41,2,1,1,211,Lost
13505,73,4,1.609437912,2588.86,2,3,4,234,At-Risk High Value
13506,317,2,1.098612289,333.72,1,2,2,122,Lost
13507,4,4,1.609437912,1276.54,4,3,4,434,Promising
13508,244,1,0.693147181,87.08,1,1,1,111,Lost
13509,9,7,2.079441542,665.84,4,4,3,443,Loyalist
13510,2,4,1.609437912,896.13,4,3,3,433,Promising
13512,261,1,0.693147181,182.06,1,1,1,111,Lost
